사고번호,사고일시,요일,시군구,사고내용,사망자수,중상자수,경상자수,부상신고자수,사고유형,법규위반,노면상태,기상상태,도로형태,가해운전자 차종,가해운전자 성별,가해운전자 연령,가해운전자 상해정도,피해운전자 차종,피해운전자 성별,피해운전자 연령,피해운전자 상해정도
2018041600100323,2018년 4월 16일 14시,월요일,대구광역시 달성군 현풍읍,중상사고,0,1,0,0,차대사람 - 기타,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,승용,남,53세,상해없음,보행자,남,47세,중상
2018041600100512,2018년 4월 16일 19시,월요일,대구광역시 달서구 용산동,중상사고,0,1,0,0,차대사람 - 기타,안전운전불이행,포장 - 건조,맑음,교차로 - 교차로부근,승용,남,24세,상해없음,보행자,남,54세,중상
2018041600100538,2018년 4월 16일 20시,월요일,대구광역시 수성구 범물동,중상사고,0,1,0,0,차대사람 - 보도통행중,신호위반,포장 - 건조,맑음,교차로 - 교차로횡단보도내,승용,여,35세,상해없음,보행자,여,57세,중상
2018041700100031,2018년 4월 17일 02시,화요일,대구광역시 수성구 중동,경상사고,0,0,1,0,차대사람 - 길가장자리구역통행중,안전운전불이행,포장 - 건조,맑음,교차로 - 교차로부근,승용,남,44세,상해없음,보행자,남,67세,경상
2018041700100087,2018년 4월 17일 07시,화요일,대구광역시 수성구 범물동,중상사고,0,1,0,0,차대사람 - 횡단중,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,이륜,남,64세,상해없음,보행자,여,63세,중상
2018041700100161,2018년 4월 17일 09시,화요일,대구광역시 북구 노원동1가,경상사고,0,0,1,0,차대사람 - 횡단중,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,이륜,남,35세,상해없음,보행자,남,33세,경상
2018041700100186,2018년 4월 17일 10시,화요일,대구광역시 동구 방촌동,중상사고,0,1,0,0,차대사람 - 횡단중,안전운전불이행,포장 - 건조,맑음,교차로 - 교차로부근,승용,남,27세,상해없음,보행자,여,69세,중상
2018041700100318,2018년 4월 17일 14시,화요일,대구광역시 중구 대신동,경상사고,0,0,1,0,차대사람 - 차도통행중,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,화물,남,70세,상해없음,보행자,남,69세,경상
2018041700100388,2018년 4월 17일 16시,화요일,대구광역시 달성군 논공읍,경상사고,0,0,1,0,차대사람 - 기타,기타,포장 - 건조,맑음,주차장 - 주차장,기타불명,기타불명,미분류,기타불명,보행자,여,12세,경상
2018041700100509,2018년 4월 17일 19시,화요일,대구광역시 북구 동천동,경상사고,0,0,1,0,차대사람 - 횡단중,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,승용,여,33세,상해없음,보행자,남,9세,경상
2018041700100532,2018년 4월 17일 20시,화요일,대구광역시 동구 효목동,중상사고,0,1,0,0,차대사람 - 차도통행중,보행자보호의무위반,포장 - 건조,맑음,교차로 - 교차로부근,승용,남,58세,상해없음,보행자,남,43세,중상
2018041700100534,2018년 4월 17일 20시,화요일,대구광역시 달성군 화원읍,중상사고,0,1,0,0,차대사람 - 차도통행중,보행자보호의무위반,포장 - 건조,맑음,단일로 - 기타,승용,여,42세,상해없음,보행자,남,7세,중상
2018041700100535,2018년 4월 17일 20시,화요일,대구광역시 북구 사수동,부상신고사고,0,0,0,1,차대사람 - 기타,안전운전불이행,포장 - 건조,맑음,교차로 - 교차로부근,승용,남,39세,상해없음,보행자,여,36세,부상신고
2018041700100569,2018년 4월 17일 21시,화요일,대구광역시 동구 동호동,부상신고사고,0,0,0,1,차대사람 - 기타,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,기타불명,기타불명,미분류,기타불명,보행자,남,40세,부상신고
2018041800100285,2018년 4월 18일 13시,수요일,대구광역시 달서구 본동,중상사고,0,1,0,0,차대사람 - 횡단중,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,이륜,남,26세,상해없음,보행자,여,58세,중상
2018041800100483,2018년 4월 18일 18시,수요일,대구광역시 북구 구암동,경상사고,0,0,1,0,차대사람 - 기타,기타,포장 - 건조,맑음,단일로 - 기타,승합,남,57세,상해없음,보행자,여,49세,경상
2018041800100511,2018년 4월 18일 19시,수요일,대구광역시 달서구 감삼동,경상사고,0,0,1,0,차대사람 - 길가장자리구역통행중,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,화물,남,58세,기타불명,보행자,여,42세,경상
2018041800100540,2018년 4월 18일 20시,수요일,대구광역시 남구 봉덕동,경상사고,0,0,1,0,차대사람 - 횡단중,안전운전불이행,포장 - 건조,맑음,교차로 - 교차로횡단보도내,승용,남,49세,상해없음,보행자,남,26세,경상
2018041800100541,2018년 4월 18일 20시,수요일,대구광역시 달서구 신당동,경상사고,0,0,1,0,차대사람 - 횡단중,신호위반,포장 - 건조,맑음,기타 - 기타,승용,남,38세,상해없음,보행자,남,36세,경상
2018041800100574,2018년 4월 18일 21시,수요일,대구광역시 동구 지저동,경상사고,0,0,1,0,차대사람 - 횡단중,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,승용,남,30세,상해없음,보행자,남,47세,경상
2018041800100607,2018년 4월 18일 22시,수요일,대구광역시 달서구 신당동,중상사고,0,1,0,0,차대사람 - 기타,안전운전불이행,포장 - 건조,맑음,교차로 - 교차로횡단보도내,승용,남,30세,상해없음,보행자,여,27세,중상
2018041900100092,2018년 4월 19일 07시,목요일,대구광역시 수성구 두산동,중상사고,0,1,0,0,차대사람 - 길가장자리구역통행중,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,승용,남,66세,상해없음,보행자,여,65세,중상
2018041900100138,2018년 4월 19일 08시,목요일,대구광역시 달서구 이곡동,경상사고,0,0,1,0,차대사람 - 기타,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,승용,남,52세,상해없음,보행자,남,26세,경상
2018041900100160,2018년 4월 19일 09시,목요일,대구광역시 남구 이천동,경상사고,0,0,1,0,차대사람 - 길가장자리구역통행중,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,승용,남,56세,상해없음,보행자,남,77세,경상
2018041900100190,2018년 4월 19일 10시,목요일,대구광역시 수성구 만촌동,경상사고,0,0,1,0,차대사람 - 차도통행중,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,승용,여,44세,상해없음,보행자,남,22세,경상
2018041900100242,2018년 4월 19일 12시,목요일,대구광역시 남구 대명동,경상사고,0,0,1,0,차대사람 - 차도통행중,안전운전불이행,포장 - 건조,맑음,교차로 - 교차로부근,승용,여,55세,상해없음,보행자,여,54세,경상
2018041900100243,2018년 4월 19일 12시,목요일,대구광역시 동구 신암동,중상사고,0,1,0,0,차대사람 - 횡단중,보행자보호의무위반,포장 - 건조,맑음,교차로 - 교차로횡단보도내,승용,여,28세,상해없음,보행자,여,86세,중상
2018041900100515,2018년 4월 19일 19시,목요일,대구광역시 서구 내당동,중상사고,0,1,0,0,차대사람 - 기타,안전운전불이행,포장 - 건조,맑음,교차로 - 교차로안,승용,남,54세,상해없음,보행자,남,45세,중상
2018041900100543,2018년 4월 19일 20시,목요일,대구광역시 수성구 만촌동,경상사고,0,0,1,0,차대사람 - 횡단중,보행자보호의무위반,포장 - 건조,맑음,교차로 - 교차로횡단보도내,승용,남,21세,상해없음,보행자,여,49세,경상
2018041900100546,2018년 4월 19일 20시,목요일,대구광역시 달서구 두류동,중상사고,0,1,0,0,차대사람 - 횡단중,보행자보호의무위반,포장 - 건조,맑음,교차로 - 교차로횡단보도내,화물,남,58세,상해없음,보행자,여,83세,중상
2018041900100597,2018년 4월 19일 22시,목요일,대구광역시 달서구 호림동,중상사고,0,1,0,0,차대사람 - 횡단중,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,승용,남,56세,상해없음,보행자,여,45세,중상
2018042000100012,2018년 4월 20일 00시,금요일,대구광역시 동구 불로동,경상사고,0,0,1,0,차대사람 - 횡단중,안전운전불이행,포장 - 건조,맑음,교차로 - 교차로횡단보도내,승용,여,46세,상해없음,보행자,여,56세,경상
2018042000100045,2018년 4월 20일 04시,금요일,대구광역시 남구 봉덕동,중상사고,0,1,0,0,차대사람 - 횡단중,안전운전불이행,포장 - 건조,맑음,교차로 - 교차로횡단보도내,승용,남,56세,상해없음,보행자,남,38세,중상
2018042000100092,2018년 4월 20일 07시,금요일,대구광역시 서구 평리동,경상사고,0,0,1,0,차대사람 - 길가장자리구역통행중,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,승용,남,75세,상해없음,보행자,남,55세,경상
2018042000100222,2018년 4월 20일 11시,금요일,대구광역시 서구 내당동,중상사고,0,1,0,0,차대사람 - 횡단중,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,화물,남,45세,상해없음,보행자,여,76세,중상
2018042000100283,2018년 4월 20일 13시,금요일,대구광역시 서구 비산동,중상사고,0,1,0,0,차대사람 - 횡단중,신호위반,포장 - 건조,맑음,단일로 - 기타,승용,남,61세,상해없음,보행자,여,53세,중상
2018042000100347,2018년 4월 20일 15시,금요일,대구광역시 수성구 수성동4가,중상사고,0,1,0,0,차대사람 - 횡단중,안전운전불이행,포장 - 건조,맑음,교차로 - 교차로부근,승합,남,55세,상해없음,보행자,남,75세,중상
2018042000100395,2018년 4월 20일 16시,금요일,대구광역시 달성군 현풍읍,중상사고,0,1,0,0,차대사람 - 기타,교차로운행방법위반,포장 - 건조,맑음,교차로 - 교차로안,승용,여,38세,상해없음,보행자,여,68세,중상
2018042000100453,2018년 4월 20일 17시,금요일,대구광역시 수성구 범어동,부상신고사고,0,0,0,1,차대사람 - 기타,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,승용,여,65세,기타불명,보행자,남,40세,부상신고
2018042000100506,2018년 4월 20일 18시,금요일,대구광역시 달성군 화원읍,경상사고,0,0,1,0,차대사람 - 보도통행중,보행자보호의무위반,포장 - 건조,맑음,단일로 - 기타,승용,여,37세,상해없음,보행자,남,6세,경상
2018042000100545,2018년 4월 20일 19시,금요일,대구광역시 서구 원대동3가,경상사고,0,0,1,0,차대사람 - 보도통행중,기타,포장 - 건조,맑음,단일로 - 기타,자전거,남,68세,상해없음,보행자,여,52세,경상
2018042000100591,2018년 4월 20일 20시,금요일,대구광역시 동구 효목동,경상사고,0,0,1,0,차대사람 - 횡단중,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,승용,여,55세,상해없음,보행자,남,42세,경상
2018042000100621,2018년 4월 20일 21시,금요일,대구광역시 수성구 중동,경상사고,0,0,1,0,차대사람 - 기타,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,화물,남,60세,상해없음,보행자,남,61세,경상
2018042000100680,2018년 4월 20일 23시,금요일,대구광역시 달서구 성당동,경상사고,0,0,1,0,차대사람 - 횡단중,보행자보호의무위반,포장 - 건조,맑음,기타 - 기타,승용,남,55세,상해없음,보행자,남,39세,경상
2018042100100077,2018년 4월 21일 04시,토요일,대구광역시 북구 동천동,경상사고,0,0,1,0,차대사람 - 기타,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,승용,여,33세,상해없음,보행자,남,30세,경상
2018042100100096,2018년 4월 21일 05시,토요일,대구광역시 수성구 범어동,사망사고,1,0,1,0,차대사람 - 기타,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,승용,여,23세,경상,보행자,여,72세,사망
2018042100100145,2018년 4월 21일 08시,토요일,대구광역시 남구 대명동,경상사고,0,0,1,0,차대사람 - 길가장자리구역통행중,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,승용,남,70세,상해없음,보행자,여,48세,경상
2018042100100235,2018년 4월 21일 11시,토요일,대구광역시 달서구 두류동,경상사고,0,0,1,0,차대사람 - 횡단중,신호위반,포장 - 건조,맑음,단일로 - 기타,승용,여,62세,상해없음,보행자,여,28세,경상
2018042100100237,2018년 4월 21일 11시,토요일,대구광역시 달서구 감삼동,경상사고,0,0,1,0,차대사람 - 기타,기타,포장 - 건조,맑음,단일로 - 기타,화물,남,67세,상해없음,보행자,여,57세,경상
