사고번호,사고일시,요일,시군구,사고내용,사망자수,중상자수,경상자수,부상신고자수,사고유형,법규위반,노면상태,기상상태,도로형태,가해운전자 차종,가해운전자 성별,가해운전자 연령,가해운전자 상해정도,피해운전자 차종,피해운전자 성별,피해운전자 연령,피해운전자 상해정도
2020081200100094,2020년 8월 12일 08시,수요일,강원도 강릉시 노암동,중상사고,0,1,0,0,차대사람 - 횡단중,보행자보호의무위반,포장 - 건조,맑음,교차로 - 교차로부근,승용,남,68세,상해없음,보행자,여,72세,중상
2020081200100095,2020년 8월 12일 08시,수요일,강원도 원주시 일산동,경상사고,0,0,1,0,차대사람 - 횡단중,안전운전불이행,포장 - 건조,맑음,교차로 - 교차로횡단보도내,승용,남,45세,상해없음,보행자,남,61세,경상
2020081200100142,2020년 8월 12일 09시,수요일,강원도 춘천시 중앙로2가,중상사고,0,1,0,0,차대사람 - 횡단중,보행자보호의무위반,포장 - 건조,맑음,단일로 - 기타,승용,남,73세,상해없음,보행자,여,75세,중상
2020081200100310,2020년 8월 12일 14시,수요일,강원도 홍천군 홍천읍,중상사고,0,1,0,0,차대사람 - 차도통행중,안전운전불이행,포장 - 건조,맑음,교차로 - 교차로안,승용,여,34세,상해없음,보행자,여,85세,중상
2020081200100379,2020년 8월 12일 16시,수요일,강원도 원주시 명륜동,중상사고,0,1,0,0,차대사람 - 횡단중,기타,포장 - 건조,맑음,교차로 - 교차로횡단보도내,승용,여,59세,상해없음,보행자,여,8세,중상
2020081200100505,2020년 8월 12일 19시,수요일,강원도 양양군 양양읍,중상사고,0,1,0,0,차대사람 - 횡단중,안전운전불이행,포장 - 건조,맑음,기타 - 기타,승용,남,59세,상해없음,보행자,남,55세,중상
2020081300100285,2020년 8월 13일 14시,목요일,강원도 동해시 어달동,경상사고,0,0,1,0,차대사람 - 횡단중,보행자보호의무위반,포장 - 건조,맑음,단일로 - 기타,승용,남,68세,상해없음,보행자,남,5세,경상
2020081300100371,2020년 8월 13일 16시,목요일,강원도 삼척시 당저동,경상사고,0,0,1,0,차대사람 - 횡단중,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,화물,남,61세,상해없음,보행자,남,8세,경상
2020081300100591,2020년 8월 13일 22시,목요일,강원도 춘천시 석사동,부상신고사고,0,0,0,3,차대사람 - 기타,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,승용,남,28세,상해없음,보행자,여,54세,부상신고
2020081400100014,2020년 8월 14일 00시,금요일,강원도 강릉시 홍제동,중상사고,0,1,0,0,차대사람 - 횡단중,신호위반,포장 - 건조,맑음,단일로 - 기타,승용,남,42세,상해없음,보행자,남,23세,중상
