사고번호,사고일시,요일,시군구,사고내용,사망자수,중상자수,경상자수,부상신고자수,사고유형,법규위반,노면상태,기상상태,도로형태,가해운전자 차종,가해운전자 성별,가해운전자 연령,가해운전자 상해정도,피해운전자 차종,피해운전자 성별,피해운전자 연령,피해운전자 상해정도
2020082000100141,2020년 8월 20일 09시,목요일,제주특별자치도 제주시 건입동,부상신고사고,0,0,0,1,차대사람 - 차도통행중,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,승용,남,24세,상해없음,보행자,남,37세,부상신고
2020082000100502,2020년 8월 20일 18시,목요일,제주특별자치도 제주시 구좌읍,경상사고,0,0,2,0,차대사람 - 보도통행중,기타,포장 - 건조,맑음,교차로 - 교차로안,승용,남,31세,상해없음,보행자,여,57세,경상
2020082100100062,2020년 8월 21일 06시,금요일,제주특별자치도 제주시 건입동,경상사고,0,0,1,0,차대사람 - 횡단중,보행자보호의무위반,포장 - 건조,맑음,교차로 - 교차로횡단보도내,승용,남,50세,상해없음,보행자,남,71세,경상
2020082100100599,2020년 8월 21일 22시,금요일,제주특별자치도 제주시 이도일동,중상사고,0,1,0,0,차대사람 - 기타,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,승용,남,30세,상해없음,보행자,남,67세,중상
2020082200100522,2020년 8월 22일 19시,토요일,제주특별자치도 제주시 용담이동,경상사고,0,0,1,0,차대사람 - 차도통행중,안전운전불이행,포장 - 건조,맑음,교차로 - 교차로안,승용,남,67세,상해없음,보행자,여,90세,경상
2020082200100555,2020년 8월 22일 20시,토요일,제주특별자치도 서귀포시 서귀동,경상사고,0,0,1,0,차대사람 - 횡단중,보행자보호의무위반,포장 - 건조,맑음,교차로 - 교차로횡단보도내,승용,남,54세,상해없음,보행자,남,53세,경상
2020082300100141,2020년 8월 23일 11시,일요일,제주특별자치도 제주시 우도면,경상사고,0,0,1,0,차대사람 - 기타,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,이륜,남,28세,상해없음,보행자,남,25세,경상
2020082400100282,2020년 8월 24일 13시,월요일,제주특별자치도 제주시 건입동,경상사고,0,0,1,0,차대사람 - 기타,안전운전불이행,포장 - 건조,맑음,교차로 - 교차로부근,승용,여,63세,상해없음,보행자,남,11세,경상
2020082400100419,2020년 8월 24일 16시,월요일,제주특별자치도 제주시 노형동,중상사고,0,1,0,0,차대사람 - 횡단중,안전운전불이행,포장 - 건조,맑음,교차로 - 교차로부근,승용,남,73세,상해없음,보행자,여,58세,중상
2020082500100343,2020년 8월 25일 14시,화요일,제주특별자치도 제주시 일도일동,경상사고,0,0,1,0,차대사람 - 기타,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,화물,남,35세,상해없음,보행자,여,72세,경상
2020082500100378,2020년 8월 25일 15시,화요일,제주특별자치도 서귀포시 동홍동,경상사고,0,0,1,0,차대사람 - 횡단중,신호위반,포장 - 건조,맑음,교차로 - 교차로횡단보도내,승용,남,45세,상해없음,보행자,여,70세,경상
2020082500100464,2020년 8월 25일 17시,화요일,제주특별자치도 제주시 일도일동,중상사고,0,1,0,0,차대사람 - 기타,안전운전불이행,포장 - 건조,흐림,단일로 - 기타,승용,여,24세,상해없음,보행자,여,61세,중상
2020082600100219,2020년 8월 26일 12시,수요일,제주특별자치도 제주시 화북일동,중상사고,0,1,0,0,차대사람 - 기타,안전운전불이행,포장 - 젖음/습기,비,교차로 - 교차로안,승합,남,57세,상해없음,보행자,남,50세,중상
2020082700100005,2020년 8월 27일 00시,목요일,제주특별자치도 서귀포시 대정읍,중상사고,0,1,0,0,차대사람 - 차도통행중,안전운전불이행,포장 - 젖음/습기,비,교차로 - 교차로부근,화물,남,62세,상해없음,보행자,남,51세,중상
2020082700100196,2020년 8월 27일 11시,목요일,제주특별자치도 제주시 한림읍,경상사고,0,0,2,0,차대사람 - 차도통행중,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,승용,여,22세,상해없음,보행자,여,21세,경상
2020082800100344,2020년 8월 28일 15시,금요일,제주특별자치도 서귀포시 성산읍,부상신고사고,0,0,0,1,차대사람 - 기타,안전운전불이행,포장 - 건조,흐림,기타 - 기타,승용,여,22세,상해없음,보행자,남,56세,부상신고
2020082800100441,2020년 8월 28일 17시,금요일,제주특별자치도 제주시 일도이동,중상사고,0,1,0,0,차대사람 - 기타,신호위반,포장 - 건조,맑음,교차로 - 교차로부근,화물,남,22세,상해없음,보행자,남,65세,중상
