사고번호,사고일시,요일,시군구,사고내용,사망자수,중상자수,경상자수,부상신고자수,사고유형,법규위반,노면상태,기상상태,도로형태,가해운전자 차종,가해운전자 성별,가해운전자 연령,가해운전자 상해정도,피해운전자 차종,피해운전자 성별,피해운전자 연령,피해운전자 상해정도
2019051900100525,2019년 5월 19일 21시,일요일,부산광역시 연제구 연산동,부상신고사고,0,0,0,1,차대사람 - 기타,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,기타불명,기타불명,미분류,기타불명,보행자,여,61세,부상신고
2019051900100558,2019년 5월 19일 22시,일요일,부산광역시 동래구 온천동,중상사고,0,1,0,0,차대사람 - 기타,안전운전불이행,포장 - 건조,맑음,교차로 - 교차로부근,승용,남,45세,상해없음,보행자,여,41세,중상
2019051900100580,2019년 5월 19일 23시,일요일,부산광역시 북구 만덕동,중상사고,0,1,0,0,차대사람 - 횡단중,안전운전불이행,포장 - 건조,맑음,교차로 - 교차로횡단보도내,승용,남,53세,상해없음,보행자,남,17세,중상
2019052000100041,2019년 5월 20일 02시,월요일,부산광역시 동래구 온천동,중상사고,0,1,0,0,차대사람 - 기타,안전운전불이행,포장 - 젖음/습기,비,교차로 - 교차로부근,승용,남,28세,상해없음,보행자,남,44세,중상
2019052000100048,2019년 5월 20일 03시,월요일,부산광역시 중구 남포동6가,경상사고,0,0,1,0,차대사람 - 기타,안전운전불이행,포장 - 젖음/습기,흐림,단일로 - 기타,이륜,남,26세,기타불명,보행자,여,26세,경상
2019052000100110,2019년 5월 20일 08시,월요일,부산광역시 서구 서대신동2가,경상사고,0,0,1,0,차대사람 - 차도통행중,안전운전불이행,포장 - 건조,맑음,교차로 - 교차로부근,승합,남,60세,상해없음,보행자,남,45세,경상
2019052000100111,2019년 5월 20일 08시,월요일,부산광역시 북구 덕천동,경상사고,0,0,1,0,차대사람 - 횡단중,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,승용,여,51세,기타불명,보행자,남,18세,경상
2019052000100297,2019년 5월 20일 13시,월요일,부산광역시 기장군 정관읍,중상사고,0,1,0,0,차대사람 - 횡단중,신호위반,포장 - 건조,맑음,단일로 - 기타,이륜,남,34세,상해없음,보행자,남,7세,중상
2019052000100412,2019년 5월 20일 16시,월요일,부산광역시 북구 만덕동,중상사고,0,1,0,0,차대사람 - 횡단중,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,화물,남,55세,상해없음,보행자,여,12세,중상
2019052000100479,2019년 5월 20일 17시,월요일,부산광역시 해운대구 반여동,중상사고,0,1,0,0,차대사람 - 횡단중,신호위반,포장 - 건조,맑음,교차로 - 교차로부근,이륜,남,29세,상해없음,보행자,여,7세,중상
2019052000100480,2019년 5월 20일 17시,월요일,부산광역시 부산진구 당감동,경상사고,0,0,1,0,차대사람 - 횡단중,보행자보호의무위반,포장 - 건조,맑음,교차로 - 교차로횡단보도내,승합,남,70세,상해없음,보행자,여,51세,경상
2019052000100534,2019년 5월 20일 18시,월요일,부산광역시 동구 초량동,중상사고,0,1,0,0,차대사람 - 기타,중앙선침범,포장 - 건조,맑음,교차로 - 교차로안,승용,남,49세,상해없음,보행자,여,52세,중상
