사고번호,사고일시,요일,시군구,사고내용,사망자수,중상자수,경상자수,부상신고자수,사고유형,법규위반,노면상태,기상상태,도로형태,가해운전자 차종,가해운전자 성별,가해운전자 연령,가해운전자 상해정도,피해운전자 차종,피해운전자 성별,피해운전자 연령,피해운전자 상해정도
2020031300100529,2020년 3월 13일 23시,금요일,울산광역시 남구 신정동,경상사고,0,0,1,0,차대사람 - 차도통행중,안전운전불이행,포장 - 건조,맑음,교차로 - 교차로부근,기타불명,기타불명,미분류,기타불명,보행자,남,63세,경상
2020031400100290,2020년 3월 14일 14시,토요일,울산광역시 중구 태화동,경상사고,0,0,1,0,차대사람 - 기타,안전운전불이행,포장 - 건조,맑음,교차로 - 교차로안,승용,여,56세,기타불명,보행자,여,68세,경상
2020031400100291,2020년 3월 14일 14시,토요일,울산광역시 남구 신정동,경상사고,0,0,1,0,차대사람 - 기타,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,승용,여,47세,상해없음,보행자,여,91세,경상
2020031500100335,2020년 3월 15일 22시,일요일,울산광역시 북구 호계동,중상사고,0,1,0,0,차대사람 - 기타,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,승용,남,22세,상해없음,보행자,여,18세,중상
2020031600100015,2020년 3월 16일 01시,월요일,울산광역시 남구 달동,경상사고,0,0,1,0,차대사람 - 길가장자리구역통행중,안전운전불이행,포장 - 건조,맑음,교차로 - 교차로부근,승용,여,20세,상해없음,보행자,남,46세,경상
2020031600100145,2020년 3월 16일 09시,월요일,울산광역시 남구 삼산동,경상사고,0,0,1,0,차대사람 - 횡단중,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,승용,남,28세,상해없음,보행자,여,59세,경상
2020031700100356,2020년 3월 17일 18시,화요일,울산광역시 남구 삼산동,경상사고,0,0,1,0,차대사람 - 기타,보행자보호의무위반,포장 - 건조,맑음,교차로 - 교차로횡단보도내,승용,남,45세,상해없음,보행자,남,42세,경상
2020031800100012,2020년 3월 18일 00시,수요일,울산광역시 남구 삼산동,중상사고,0,1,0,0,차대사람 - 기타,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,승용,여,57세,상해없음,보행자,남,41세,중상
2020031800100075,2020년 3월 18일 07시,수요일,울산광역시 중구 서동,중상사고,0,1,0,0,차대사람 - 기타,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,화물,남,67세,상해없음,보행자,남,70세,중상
2020031800100367,2020년 3월 18일 17시,수요일,울산광역시 남구 신정동,경상사고,0,0,1,0,차대사람 - 길가장자리구역통행중,안전운전불이행,포장 - 건조,맑음,교차로 - 교차로부근,승용,여,44세,상해없음,보행자,남,26세,경상
2020031900100087,2020년 3월 19일 08시,목요일,울산광역시 남구 달동,중상사고,0,1,0,0,차대사람 - 기타,안전운전불이행,포장 - 건조,맑음,교차로 - 교차로안,승용,여,28세,상해없음,보행자,여,52세,중상
2020032000100150,2020년 3월 20일 09시,금요일,울산광역시 남구 옥동,중상사고,0,1,0,0,차대사람 - 횡단중,보행자보호의무위반,포장 - 건조,맑음,단일로 - 기타,승용,남,34세,상해없음,보행자,여,49세,중상
2020032000100311,2020년 3월 20일 14시,금요일,울산광역시 남구 야음동,경상사고,0,0,1,0,차대사람 - 보도통행중,기타,포장 - 건조,맑음,기타 - 기타,승용,남,56세,상해없음,보행자,남,87세,경상
2020032000100351,2020년 3월 20일 15시,금요일,울산광역시 울주군 범서읍,경상사고,0,0,1,0,차대사람 - 기타,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,화물,남,60세,상해없음,보행자,남,75세,경상
2020032200100377,2020년 3월 22일 21시,일요일,울산광역시 동구 방어동,경상사고,0,0,2,0,차대사람 - 횡단중,보행자보호의무위반,포장 - 건조,맑음,교차로 - 교차로횡단보도내,승용,남,52세,상해없음,보행자,남,49세,경상
2020032400100109,2020년 3월 24일 08시,화요일,울산광역시 남구 달동,중상사고,0,1,0,0,차대사람 - 횡단중,보행자보호의무위반,포장 - 건조,맑음,교차로 - 교차로횡단보도내,승용,여,39세,상해없음,보행자,남,60세,중상
2020032400100198,2020년 3월 24일 11시,화요일,울산광역시 동구 방어동,경상사고,0,0,1,0,차대사람 - 길가장자리구역통행중,안전운전불이행,포장 - 건조,맑음,교차로 - 교차로안,승용,여,35세,상해없음,보행자,여,90세,경상
2020032400100334,2020년 3월 24일 15시,화요일,울산광역시 울주군 언양읍,중상사고,0,1,0,0,차대사람 - 횡단중,안전운전불이행,포장 - 건조,맑음,교차로 - 교차로부근,승용,남,44세,상해없음,보행자,여,55세,중상
2020032400100481,2020년 3월 24일 19시,화요일,울산광역시 울주군 온양읍,중상사고,0,1,0,0,차대사람 - 횡단중,중앙선침범,포장 - 건조,맑음,교차로 - 교차로횡단보도내,승용,여,54세,상해없음,보행자,남,49세,중상
2020032400100553,2020년 3월 24일 23시,화요일,울산광역시 동구 화정동,경상사고,0,0,1,0,차대사람 - 차도통행중,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,승용,여,53세,상해없음,보행자,남,53세,경상
2020032500100053,2020년 3월 25일 06시,수요일,울산광역시 북구 매곡동,사망사고,1,0,0,0,차대사람 - 차도통행중,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,건설기계,남,49세,상해없음,보행자,여,87세,사망
2020032500100542,2020년 3월 25일 21시,수요일,울산광역시 울주군 온양읍,중상사고,0,1,0,0,차대사람 - 차도통행중,안전운전불이행,포장 - 건조,맑음,기타 - 기타,승용,남,43세,상해없음,보행자,남,33세,중상
2020032600100057,2020년 3월 26일 06시,목요일,울산광역시 중구 우정동,경상사고,0,0,1,0,차대사람 - 차도통행중,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,승용,남,58세,상해없음,보행자,남,20세,경상
2020032600100463,2020년 3월 26일 20시,목요일,울산광역시 남구 달동,중상사고,0,1,0,0,차대사람 - 기타,중앙선침범,포장 - 젖음/습기,비,교차로 - 교차로횡단보도내,승용,남,27세,상해없음,보행자,여,62세,중상
2020032700100037,2020년 3월 27일 01시,금요일,울산광역시 남구 달동,경상사고,0,0,1,0,차대사람 - 기타,안전운전불이행,포장 - 젖음/습기,비,교차로 - 교차로안,승용,남,64세,상해없음,보행자,남,24세,경상
2020032700100435,2020년 3월 27일 18시,금요일,울산광역시 중구 태화동,경상사고,0,0,1,0,차대사람 - 기타,안전운전불이행,포장 - 건조,맑음,교차로 - 교차로부근,화물,남,31세,상해없음,보행자,남,46세,경상
2020032800100050,2020년 3월 28일 03시,토요일,울산광역시 중구 우정동,경상사고,0,0,1,0,차대사람 - 기타,안전운전불이행,포장 - 건조,맑음,교차로 - 교차로안,화물,남,60세,상해없음,보행자,남,35세,경상
2020032800100382,2020년 3월 28일 18시,토요일,울산광역시 중구 반구동,중상사고,0,1,0,0,차대사람 - 길가장자리구역통행중,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,승용,여,67세,상해없음,보행자,남,61세,중상
2020032900100166,2020년 3월 29일 13시,일요일,울산광역시 중구 반구동,경상사고,0,0,1,0,차대사람 - 길가장자리구역통행중,안전운전불이행,포장 - 건조,맑음,교차로 - 교차로안,승용,여,60세,상해없음,보행자,여,64세,경상
2020033100100096,2020년 3월 31일 08시,화요일,울산광역시 중구 우정동,중상사고,0,1,0,0,차대사람 - 보도통행중,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,승용,남,53세,상해없음,보행자,여,68세,중상
2020033100100122,2020년 3월 31일 09시,화요일,울산광역시 남구 삼산동,경상사고,0,0,1,0,차대사람 - 횡단중,보행자보호의무위반,포장 - 건조,맑음,교차로 - 교차로안,승용,남,48세,기타불명,보행자,여,39세,경상
2020033100100252,2020년 3월 31일 13시,화요일,울산광역시 북구 진장동,중상사고,0,1,0,0,차대사람 - 기타,안전운전불이행,포장 - 건조,맑음,교차로 - 교차로부근,승합,남,56세,상해없음,보행자,여,65세,중상
2020033100100427,2020년 3월 31일 18시,화요일,울산광역시 북구 중산동,중상사고,0,1,1,0,차대사람 - 기타,기타,포장 - 건조,맑음,단일로 - 기타,승용,남,73세,경상,보행자,여,58세,중상
2020040100100036,2020년 4월 1일 03시,수요일,울산광역시 남구 신정동,부상신고사고,0,0,0,1,차대사람 - 길가장자리구역통행중,안전운전불이행,포장 - 젖음/습기,비,교차로 - 교차로부근,승용,남,57세,상해없음,보행자,남,57세,부상신고
2020040100100402,2020년 4월 1일 18시,수요일,울산광역시 남구 신정동,중상사고,0,1,1,0,차대사람 - 기타,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,이륜,남,18세,상해없음,보행자,남,18세,중상
2020040100100540,2020년 4월 1일 23시,수요일,울산광역시 북구 염포동,경상사고,0,0,1,0,차대사람 - 기타,안전운전불이행,포장 - 건조,맑음,기타 - 기타,승용,여,37세,상해없음,보행자,남,24세,경상
2020040200100168,2020년 4월 2일 10시,목요일,울산광역시 북구 상안동,경상사고,0,0,2,0,차대사람 - 기타,안전운전불이행,포장 - 건조,맑음,교차로 - 교차로부근,승용,남,27세,상해없음,보행자,여,32세,경상
2020040200100341,2020년 4월 2일 15시,목요일,울산광역시 남구 신정동,중상사고,0,1,0,0,차대사람 - 횡단중,안전운전불이행,포장 - 건조,맑음,교차로 - 교차로부근,승용,여,38세,상해없음,보행자,남,63세,중상
2020040200100591,2020년 4월 2일 23시,목요일,울산광역시 북구 연암동,중상사고,0,1,0,0,차대사람 - 기타,안전운전불이행,포장 - 건조,맑음,교차로 - 교차로횡단보도내,승용,여,54세,상해없음,보행자,남,58세,중상
2020040300100338,2020년 4월 3일 16시,금요일,울산광역시 남구 달동,경상사고,0,0,1,0,차대사람 - 길가장자리구역통행중,안전운전불이행,포장 - 건조,맑음,교차로 - 교차로안,승용,남,26세,상해없음,보행자,남,21세,경상
2020040300100387,2020년 4월 3일 17시,금요일,울산광역시 남구 무거동,중상사고,0,1,0,0,차대사람 - 기타,안전운전불이행,포장 - 건조,맑음,기타 - 기타,자전거,남,24세,상해없음,보행자,여,62세,중상
2020040400100550,2020년 4월 4일 21시,토요일,울산광역시 동구 전하동,중상사고,0,1,0,0,차대사람 - 기타,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,승용,여,56세,상해없음,보행자,남,57세,중상
2020040400100578,2020년 4월 4일 22시,토요일,울산광역시 중구 태화동,중상사고,0,1,0,0,차대사람 - 횡단중,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,승용,여,24세,상해없음,보행자,남,55세,중상
2020040400100603,2020년 4월 4일 23시,토요일,울산광역시 남구 신정동,경상사고,0,0,1,0,차대사람 - 횡단중,안전운전불이행,포장 - 건조,맑음,교차로 - 교차로안,승용,남,48세,상해없음,보행자,남,25세,경상
2020040600100523,2020년 4월 6일 21시,월요일,울산광역시 남구 신정동,부상신고사고,0,0,0,1,차대사람 - 기타,안전운전불이행,포장 - 건조,맑음,기타 - 기타,기타불명,기타불명,미분류,기타불명,보행자,남,38세,부상신고
2020040900100504,2020년 4월 9일 19시,목요일,울산광역시 남구 야음동,경상사고,0,0,1,0,차대사람 - 차도통행중,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,승용,남,50세,상해없음,보행자,여,63세,경상
2020040900100530,2020년 4월 9일 20시,목요일,울산광역시 남구 여천동,중상사고,0,1,0,0,차대사람 - 기타,안전운전불이행,포장 - 건조,맑음,교차로 - 교차로안,화물,남,52세,상해없음,보행자,남,66세,중상
2020040900100531,2020년 4월 9일 20시,목요일,울산광역시 울주군 삼동면,중상사고,0,1,0,0,차대사람 - 길가장자리구역통행중,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,화물,남,61세,기타불명,보행자,남,56세,중상
2020041100100254,2020년 4월 11일 13시,토요일,울산광역시 남구 무거동,중상사고,0,1,0,0,차대사람 - 기타,보행자보호의무위반,포장 - 건조,맑음,단일로 - 지하차도(도로)내,승용,남,45세,상해없음,보행자,여,4세,중상
2020041200100361,2020년 4월 12일 19시,일요일,울산광역시 중구 반구동,중상사고,0,1,0,0,차대사람 - 횡단중,보행자보호의무위반,포장 - 젖음/습기,비,교차로 - 교차로횡단보도내,승용,남,42세,상해없음,보행자,여,24세,중상
2020041300100319,2020년 4월 13일 15시,월요일,울산광역시 중구 태화동,경상사고,0,0,1,0,차대사람 - 횡단중,신호위반,포장 - 건조,맑음,교차로 - 교차로횡단보도내,승용,여,83세,상해없음,보행자,여,45세,경상
2020041300100451,2020년 4월 13일 18시,월요일,울산광역시 울주군 청량읍,경상사고,0,0,1,0,차대사람 - 길가장자리구역통행중,신호위반,포장 - 젖음/습기,흐림,단일로 - 기타,승용,여,55세,상해없음,보행자,남,67세,경상
2020041300100503,2020년 4월 13일 19시,월요일,울산광역시 중구 유곡동,경상사고,0,0,1,0,차대사람 - 횡단중,보행자보호의무위반,포장 - 건조,맑음,교차로 - 교차로횡단보도내,승용,남,26세,상해없음,보행자,여,20세,경상
2020041400100010,2020년 4월 14일 00시,화요일,울산광역시 남구 달동,경상사고,0,0,1,0,차대사람 - 기타,안전운전불이행,포장 - 건조,맑음,교차로 - 교차로안,승용,여,54세,상해없음,보행자,여,32세,경상
2020041400100035,2020년 4월 14일 02시,화요일,울산광역시 남구 달동,중상사고,0,1,0,0,차대사람 - 기타,중앙선침범,포장 - 건조,맑음,단일로 - 기타,승용,남,42세,상해없음,보행자,남,55세,중상
2020041500100386,2020년 4월 15일 18시,수요일,울산광역시 중구 태화동,중상사고,0,1,0,0,차대사람 - 차도통행중,안전운전불이행,포장 - 건조,맑음,교차로 - 교차로부근,승용,남,77세,상해없음,보행자,남,14세,중상
2020041500100387,2020년 4월 15일 18시,수요일,울산광역시 남구 신정동,사망사고,1,0,0,0,차대사람 - 횡단중,안전운전불이행,포장 - 건조,맑음,교차로 - 교차로안,화물,남,35세,상해없음,보행자,여,42세,사망
2020041500100468,2020년 4월 15일 22시,수요일,울산광역시 남구 달동,중상사고,0,1,0,0,차대사람 - 횡단중,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,승용,남,70세,상해없음,보행자,남,44세,중상
2020041600100009,2020년 4월 16일 00시,목요일,울산광역시 중구 태화동,중상사고,0,1,0,0,차대사람 - 횡단중,과속,포장 - 건조,맑음,교차로 - 교차로안,승용,남,18세,상해없음,보행자,남,23세,중상
2020041600100095,2020년 4월 16일 08시,목요일,울산광역시 남구 여천동,경상사고,0,0,1,0,차대사람 - 기타,기타,포장 - 건조,맑음,기타 - 기타,승용,남,57세,상해없음,보행자,남,53세,경상
2020041600100295,2020년 4월 16일 15시,목요일,울산광역시 동구 방어동,중상사고,0,1,0,0,차대사람 - 기타,안전운전불이행,포장 - 건조,맑음,기타 - 기타,승용,여,53세,상해없음,보행자,남,4세,중상
2020041600100509,2020년 4월 16일 22시,목요일,울산광역시 울주군 범서읍,중상사고,0,1,0,0,차대사람 - 보도통행중,보행자보호의무위반,포장 - 건조,맑음,교차로 - 교차로안,승용,남,53세,상해없음,보행자,여,16세,중상
