"행정구역","2017년_총인구수","2017년_세대수","2017년_세대당 인구","2017년_남자 인구수","2017년_여자 인구수","2017년_남여 비율","2018년_총인구수","2018년_세대수","2018년_세대당 인구","2018년_남자 인구수","2018년_여자 인구수","2018년_남여 비율","2019년_총인구수","2019년_세대수","2019년_세대당 인구","2019년_남자 인구수","2019년_여자 인구수","2019년_남여 비율","2020년_총인구수","2020년_세대수","2020년_세대당 인구","2020년_남자 인구수","2020년_여자 인구수","2020년_남여 비율","2021년_총인구수","2021년_세대수","2021년_세대당 인구","2021년_남자 인구수","2021년_여자 인구수","2021년_남여 비율"
"울산광역시  (3100000000)","1,165,132","458,547","          2.54","599,480","565,652","          1.06","1,155,623","461,756","          2.50","593,819","561,804","          1.06","1,148,019","468,659","          2.45","589,712","558,307","          1.06","1,136,017","476,893","          2.38","583,708","552,309","          1.06","1,121,592","482,650","          2.32","576,217","545,375","          1.06"
"울산광역시 중구 (3111000000)","238,652","95,386","          2.50","121,578","117,074","          1.04","231,973","94,102","          2.47","117,934","114,039","          1.03","223,581","93,062","          2.40","113,526","110,055","          1.03","217,595","93,212","          2.33","110,201","107,394","          1.03","212,883","93,633","          2.27","107,736","105,147","          1.02"
"울산광역시 남구 (3114000000)","335,439","134,372","          2.50","171,142","164,297","          1.04","330,732","134,986","          2.45","168,494","162,238","          1.04","323,819","135,311","          2.39","165,062","158,757","          1.04","320,064","137,925","          2.32","163,198","156,866","          1.04","313,819","138,512","          2.27","160,055","153,764","          1.04"
"울산광역시 동구 (3117000000)","169,605","66,888","          2.54","89,005","80,600","          1.10","164,642","65,791","          2.50","86,127","78,515","          1.10","159,656","65,183","          2.45","83,391","76,265","          1.09","156,806","65,815","          2.38","81,999","74,807","          1.10","154,096","66,201","          2.33","80,417","73,679","          1.09"
"울산광역시 북구 (3120000000)","200,718","72,416","          2.77","103,904","96,814","          1.07","206,434","75,403","          2.74","106,750","99,684","          1.07","217,796","81,144","          2.68","112,588","105,208","          1.07","219,014","83,781","          2.61","113,392","105,622","          1.07","218,735","85,815","          2.55","113,265","105,470","          1.07"
"울산광역시 울주군 (3171000000)","220,718","89,485","          2.47","113,851","106,867","          1.07","221,842","91,474","          2.43","114,514","107,328","          1.07","223,167","93,959","          2.38","115,145","108,022","          1.07","222,538","96,160","          2.31","114,918","107,620","          1.07","222,059","98,489","          2.25","114,744","107,315","          1.07"
