"행정구역","2017년_총인구수","2017년_세대수","2017년_세대당 인구","2017년_남자 인구수","2017년_여자 인구수","2017년_남여 비율","2018년_총인구수","2018년_세대수","2018년_세대당 인구","2018년_남자 인구수","2018년_여자 인구수","2018년_남여 비율","2019년_총인구수","2019년_세대수","2019년_세대당 인구","2019년_남자 인구수","2019년_여자 인구수","2019년_남여 비율","2020년_총인구수","2020년_세대수","2020년_세대당 인구","2020년_남자 인구수","2020년_여자 인구수","2020년_남여 비율","2021년_총인구수","2021년_세대수","2021년_세대당 인구","2021년_남자 인구수","2021년_여자 인구수","2021년_남여 비율"
"대구광역시  (2700000000)","2,475,231","1,006,753","          2.46","1,227,814","1,247,417","          0.98","2,461,769","1,021,266","          2.41","1,219,342","1,242,427","          0.98","2,438,031","1,031,251","          2.36","1,205,286","1,232,745","          0.98","2,418,346","1,056,627","          2.29","1,193,109","1,225,237","          0.97","2,385,412","1,063,893","          2.24","1,175,632","1,209,780","          0.97"
"대구광역시 중구 (2711000000)","78,986","37,856","          2.09","38,395","40,591","          0.95","79,401","38,619","          2.06","38,498","40,903","          0.94","77,421","38,418","          2.02","37,384","40,037","          0.93","76,547","39,111","          1.96","36,799","39,748","          0.93","74,791","38,370","          1.95","35,948","38,843","          0.93"
"대구광역시 동구 (2714000000)","349,379","148,719","          2.35","173,301","176,078","          0.98","351,291","152,370","          2.31","173,955","177,336","          0.98","345,469","152,545","          2.26","170,601","174,868","          0.98","341,920","155,865","          2.19","168,443","173,477","          0.97","341,436","158,423","          2.16","167,888","173,548","          0.97"
"대구광역시 서구 (2717000000)","191,992","86,738","          2.21","96,795","95,197","          1.02","184,372","85,142","          2.17","92,796","91,576","          1.01","175,277","82,733","          2.12","88,052","87,225","          1.01","170,700","83,437","          2.05","85,572","85,128","          1.01","164,528","82,301","          2.00","82,241","82,287","          1.00"
"대구광역시 남구 (2720000000)","152,845","73,442","          2.08","74,133","78,712","          0.94","150,501","74,134","          2.03","72,664","77,837","          0.93","148,113","74,588","          1.99","71,366","76,747","          0.93","146,632","76,582","          1.91","70,471","76,161","          0.93","143,175","76,256","          1.88","68,799","74,376","          0.93"
"대구광역시 북구 (2723000000)","441,375","174,617","          2.53","220,579","220,796","          1.00","439,489","177,162","          2.48","219,307","220,182","          1.00","437,710","180,115","          2.43","218,150","219,560","          0.99","440,263","187,494","          2.35","219,197","221,066","          0.99","437,008","190,956","          2.29","217,420","219,588","          0.99"
"대구광역시 수성구 (2726000000)","439,211","164,900","          2.66","213,939","225,272","          0.95","432,759","165,843","          2.61","210,621","222,138","          0.95","428,614","167,040","          2.57","208,024","220,590","          0.94","424,314","170,870","          2.48","205,293","219,021","          0.94","417,097","171,239","          2.44","201,689","215,408","          0.94"
"대구광역시 달서구 (2729000000)","578,068","224,583","          2.57","286,779","291,289","          0.98","573,413","227,966","          2.52","284,127","289,286","          0.98","568,887","231,978","          2.45","281,348","287,539","          0.98","558,631","235,303","          2.37","275,626","283,005","          0.97","544,926","234,950","          2.32","268,498","276,428","          0.97"
"대구광역시 달성군 (2771000000)","243,375","95,898","          2.54","123,893","119,482","          1.04","250,543","100,030","          2.50","127,374","123,169","          1.03","256,540","103,834","          2.47","130,361","126,179","          1.03","259,339","107,965","          2.40","131,708","127,631","          1.03","262,451","111,398","          2.36","133,149","129,302","          1.03"
