lat,long
35.8563022,128.5741166
35.8543245,128.5703407
35.8507501,128.5585228
35.8357253,128.490393
35.8541825,128.4922331
35.853784,128.5457637
35.8589273,128.5622675
35.8404453,128.5378835
35.8554066,128.5051896
35.830467,128.549773
35.819956,128.5300785
35.8596544,128.5002498
35.8392577,128.5333339
35.839845,128.5329773
35.8139336,128.5336642
35.8197783,128.5305251
35.8530283,128.5049715
35.841602,128.5561491
35.813502,128.5401232
35.8435733,128.5317812
35.8221404,128.5307056
35.8537077,128.5186569
35.8329215,128.5159328
35.8354785,128.5307208
35.8535162,128.549793
35.8125971,128.5261705
35.8593485,128.5203649
35.8265475,128.5537026
35.8520034,128.5000963
35.8250592,128.524115
35.854856,128.4933608
35.8148437,128.522277
35.8412866,128.530703
35.8396708,128.5564239
35.8586272,128.4918899
35.8224654,128.5487559
35.8484026,128.5412334
35.8555334,128.5257856
35.8456543,128.534605
35.8424066,128.4999142
35.8155076,128.5338507
35.8472296,128.5373512
35.8149508,128.5438277
35.8452223,128.5468619
35.8156319,128.5467093
35.8559075,128.5252776
35.8423648,128.5479787
35.8587534,128.5211363
35.8179148,128.5163434
35.8152945,128.5283373
35.8221573,128.520675
35.8549171,128.4977048
35.8130493,128.5339681
35.8079907,128.5162121
35.8459608,128.5445179
35.8406974,128.5392944
35.8074229,128.5204455
35.8530543,128.4744761
35.8113964,128.5217564
35.821615,128.551396
35.8339805,128.5461439
35.813215,128.5252603
35.8202871,128.5513719
35.850234,128.5306582
35.8080896,128.5241465
35.850012,128.537904
35.8176705,128.5058698
35.8554706,128.5027948
35.833748,128.5532902
35.8639037,128.4902617
35.857341,128.5128187
35.833206,128.5159427
35.830555,128.5494909
35.8499586,128.5345272
35.8497742,128.5343982
35.8153305,128.52946
35.8118609,128.5253874
35.8553006,128.5099413
35.8554093,128.5086794
35.822943,128.52702
35.8543973,128.4940253
35.8572664,128.5101441
35.8419944,128.5360644
35.80565,128.5360108
35.8500894,128.5282605
35.8169792,128.5464535
35.8523957,128.5428492
35.8340452,128.54129
35.836941,128.5539164
35.8540845,128.5312974
35.8446159,128.5339456
35.8586709,128.5392203
35.8078312,128.5359586
35.8155687,128.5338474
35.8531598,128.5078969
35.8155235,128.5316481
35.8164546,128.5229323
35.8280995,128.5491101
35.8551153,128.5687336
35.8313493,128.5295601
35.8273543,128.5516994
35.8546296,128.5125795
35.8523081,128.5449379
35.8589124,128.5253369
35.8135792,128.521545
35.8313951,128.5338996
35.8542091,128.5517478
35.8417547,128.5372192
35.8186602,128.5401395
35.8374494,128.5340452
35.8471373,128.5668811
35.8242896,128.5252389
35.8125175,128.5232693
35.8122216,128.5369617
35.8242703,128.5253237
35.820953,128.5467169
35.8500513,128.5305276
35.8416381,128.5528701
35.844423,128.5158051
35.8088842,128.5515544
35.8237528,128.5339823
35.813213,128.5282529
35.8254922,128.5223224
35.8515833,128.5587482
35.8436013,128.5367463
35.8357821,128.5446869
35.8284727,128.5197218
35.855316,128.512565
35.8158897,128.5310867
35.8551996,128.552899
35.8140101,128.5241209
35.8531477,128.5154503
35.8084201,128.5516308
35.8171436,128.5325406
35.8264396,128.5454815
35.7989203,128.5308165
35.854725,128.5419565
35.8147384,128.5267252
35.8552592,128.5180004
35.8421006,128.5305408
35.8061678,128.5118593
35.8437607,128.5325261
35.8062357,128.5487719
35.8061805,128.5173593
35.8193266,128.5214506
35.8536617,128.5439457
35.8483331,128.5277939
35.8041764,128.5352639
35.8494185,128.5369871
35.8133791,128.5205157
35.8494558,128.5706831
35.8252648,128.5208695
35.8516861,128.5076715
35.8542841,128.5074517
35.8592957,128.5621485
35.8435904,128.53961
35.8161916,128.5426327
35.8561707,128.5699009
35.837805,128.5447554
35.8148293,128.5384238
35.8093058,128.5125155
35.8518146,128.5052455
35.8153242,128.5201669
35.8597047,128.4968214
35.8267266,128.5439627
35.8440342,128.5414859
35.8179923,128.53852
35.825706,128.5467313
35.8499209,128.5336207
35.8345739,128.5554848
35.8541036,128.5540346
35.8507386,128.5591414
35.8170867,128.5383534
35.8270473,128.5312517
35.8530966,128.4989014
35.8182917,128.5382529
35.8206033,128.5169523
35.8590155,128.5694205
35.8205589,128.5319597
35.8189763,128.533671
35.8399919,128.5306596
35.8512802,128.5094503
35.845092,128.5307648
35.8373048,128.5488138
35.8160199,128.5400147
35.8146553,128.5265688
35.8177814,128.5381717
35.8554493,128.5059719
35.846368,128.5359932
35.8453174,128.4929543
35.8588372,128.5288127
35.8519426,128.5437057
35.8119341,128.5176494
35.8529255,128.5049404
35.831522,128.5338898
35.8524485,128.5428814
35.8541013,128.5075805
35.8515181,128.5411705
35.8273216,128.5578762
35.8518823,128.4847226
35.8506381,128.5143771
35.8179703,128.5193462
35.8313855,128.5322482
35.813028,128.5261526
35.8078847,128.5357758
35.839484,128.5305103
35.8556398,128.4942309
35.833786,128.5513711
35.8592281,128.492225
35.85567,128.5533432
35.8362165,128.4881404
35.8505348,128.5297159
35.8247003,128.5461283
35.850714,128.5163962
35.8078756,128.5358222
35.8390261,128.551682
35.8372082,128.549008
35.8530482,128.5513917
35.8569383,128.5305776
35.8435266,128.5294063
35.8529116,128.4750458
35.8206227,128.5464183
35.8511115,128.5590335
35.8536518,128.5371534
35.8182618,128.5367027
35.8495477,128.5367693
35.8132429,128.5388028
35.8504467,128.5169408
35.8121805,128.5262053
35.823157,128.5285653
35.8578981,128.5289065
35.8139278,128.5226542
35.8541598,128.4979511
35.8338596,128.550106
35.8128429,128.5181206
35.8180401,128.5388936
35.8554777,128.4975993
35.8512439,128.5480225
35.8376142,128.5556004
35.815485,128.5289118
35.8276031,128.5443574
35.8137407,128.509611
35.8089925,128.5544968
35.8587748,128.5213632
35.8552886,128.512588
35.8527575,128.5614741
35.8113118,128.5217799
35.8539336,128.54571
35.8173121,128.5374206
35.8557804,128.553367
35.8317467,128.5331767
35.8350675,128.5507646
35.8313721,128.5338267
35.8231931,128.529721
35.8410584,128.5379327
35.8276007,128.5440582
35.8514917,128.5365384
35.8218997,128.5232138
35.8094378,128.5492168
35.8239374,128.5231635
35.8097394,128.5250114
35.8222644,128.5270917
35.8313967,128.5312146
35.8339441,128.5465027
35.8137973,128.5221185
35.8307094,128.548222
35.854259,128.5539768
35.8573574,128.5058051
35.8565412,128.5542555
35.8576091,128.5287773
35.8261696,128.5297572
35.8550006,128.5528335
35.815174,128.5236125
35.8312607,128.5545834
35.8064213,128.5204365
35.8123459,128.5225203
35.8332651,128.5472738
35.8436049,128.5265278
35.8547027,128.4933658
35.8536418,128.5457649
35.8395191,128.5466977
35.8173827,128.5384497
35.8417328,128.530126
35.8564599,128.5309658
35.8246294,128.5484948
35.8434058,128.5528659
35.8080635,128.5429787
35.8189888,128.5312847
35.8144314,128.5205949
35.8472431,128.5073201
35.8216364,128.5286841
35.8105121,128.5464102
35.8284111,128.5485557
35.849586,128.5469735
35.8273307,128.5312437
35.8434886,128.5322259
35.8536388,128.4970746
35.8556206,128.4940005
35.8424837,128.5415382
35.8556294,128.5315426
35.8521297,128.5553567
35.8521113,128.5375572
35.8558448,128.5590358
35.8162814,128.5131472
35.8616095,128.5706229
35.8462608,128.5503907
35.8499692,128.5079955
35.8556162,128.5619231
35.8172011,128.5390605
35.8567804,128.5383464
35.8592444,128.4996883
35.8261692,128.5301363
35.853665,128.4939998
35.8070291,128.5237869
35.852512,128.5373206
35.8350542,128.4928352
35.8103591,128.5155792
35.8500768,128.5351112
35.8421649,128.5559043
35.8364492,128.548782
35.812428,128.5231937
35.8595292,128.5240211
35.8517629,128.5419031
35.8542169,128.5518169
35.8170637,128.5397031
35.8555496,128.500192
35.8380901,128.5448374
35.8380895,128.5487917
35.8500832,128.5350923
35.8319748,128.5312745
35.8153934,128.5434699
35.8353496,128.5559152
35.8086834,128.512763   
35.8098666,128.5321678
35.8078099,128.5191267
35.857589,128.5296278
35.8109588,128.5258653
35.843515,128.5322466
35.8534251,128.4779874
35.8365475,128.5190094
35.846459,128.5515838
35.8380004,128.5486761
35.8071014,128.5204322
35.831968,128.5313122
35.8337706,128.5311993  
35.8144979,128.5401878
35.8085705,128.5272104
35.8171267,128.5386473
35.8555679,128.5280125
35.807763,128.5564292
35.8526381,128.5371622
35.843029,128.5529412
35.8536369,128.4955876
35.8514162,128.4993063
35.856882,128.5671901
35.8497464,128.5447123
35.8337321,128.5533147
35.8086635,128.5515159
35.8391368,128.4918405
35.8387588,128.5568962
35.8579998,128.494151
35.8076047,128.5396301
35.8150637,128.5205233
35.8081968,128.5130871
35.8526812,128.5103436
35.8447882,128.5436769
35.8064771,128.5416599
35.8029533,128.5304149
35.8378765,128.496703
35.8533587,128.5541661
35.8440672,128.5070761
35.8616442,128.5205159
35.8586983,128.5211728
35.8370676,128.5306838
35.8411803,128.536858
35.8419707,128.5362899
35.8552107,128.5075403
35.8579996,128.5299093
35.8391715,128.5507678
35.8393755,128.5528161
35.8372254,128.530826
35.8129044,128.524558
35.8522289,128.4857565
35.8119101,128.525331
35.837262,128.5561391
35.8421512,128.541512
35.8404765,128.5380463
35.8435226,128.5436868
35.8571797,128.5153202
35.8399736,128.5310871
35.8516811,128.5411045
35.8555023,128.4941222
35.8554149,128.506501
35.8495565,128.5468013
35.8420841,128.538303
35.8434374,128.5146038
35.8331754,128.5540124
35.8166415,128.5396328
35.8413117,128.5468236
35.8374083,128.5445888
35.8098085,128.5314973
35.8189951,128.5335972
35.8555085,128.4956278
35.8415844,128.5528697
35.8418961,128.5366299
35.8587013,128.5223305
35.8423352,128.5479833
35.8501864,128.5143351
35.8388002,128.5516182
35.8286175,128.5529295
35.8532038,128.5318739
35.8406846,128.5528419
35.8569392,128.5045481
35.8496612,128.5347907
35.8555355,128.5118574
35.8206847,128.5254125
35.8537331,128.57315
35.8435948,128.5389386
35.8124526,128.5248601
35.8551914,128.4918775
35.8517776,128.5412589
35.850774,128.5475971
35.8540857,128.5579127
35.8081347,128.5487844
35.8189731,128.5397261
35.8548791,128.5531666
35.8214411,128.5473903
35.8125481,128.5278687
35.8238681,128.5346119
35.8075546,128.5203267
35.8372261,128.5542585
35.8590346,128.5099046
35.8069316,128.5432848
35.8502441,128.5202432
35.8248057,128.5073341
35.8093169,128.5274874
35.8383622,128.5569635
35.8147086,128.5270228
35.8589742,128.5033068
35.8435442,128.5341293
35.8427933,128.5001067
35.8553708,128.5097615
35.8339004,128.540578
35.8245135,128.5272272
35.8582554,128.4646822

