lat,long
35.8440738,128.6231196
35.8594808,128.6223793
35.8407754,128.634613
35.8224997,128.6283766
35.8419061,128.6232408
35.8555052,128.6522129
35.8555131,128.6404272
35.8336928,128.6209531
35.8448931,128.6152737
35.825225,128.6100024
35.8505427,128.6520017
35.8560004,128.6244549
35.8597459,128.6193179
35.8409074,128.6387694
35.8190864,128.6409987
35.8426713,128.7117448
35.8406196,128.6331681
35.8525785,128.6250136
35.8395579,128.6850569
35.8372187,128.7136218
35.8251626,128.6333497
35.8586647,128.6139686
35.8694314,128.6373123
35.8586959,128.6083229
35.8746699,128.6419763
35.8377099,128.6222625
35.8587294,128.6174492
35.8214252,128.6317501
35.8232897,128.7051236
35.8298253,128.6164734
35.8509303,128.6370258
35.8776051,128.6483011
35.8298231,128.6170949
35.8576754,128.646682
35.8588793,128.6450291
35.8186472,128.6462637
35.821316,128.6316211
35.8642066,128.6204095
35.8596862,128.6402546
35.8704631,128.6340202
35.8404744,128.6144342
35.8342813,128.6096956
35.8560552,128.7211409
35.833013,128.6976851
35.8540384,128.691847
35.8387348,128.6212259
35.85948,128.6239757
35.8574315,128.6476227
35.8197221,128.6415748
35.840716,128.7064299
35.8589906,128.6300248
35.8292292,128.7062399
35.8401462,128.6224444
35.8201274,128.6403107
35.8528423,128.6535331
35.8408621,128.6797894
35.8313185,128.6230949
35.8402945,128.7048367
35.820664,128.6379171
35.8371438,128.6299118
35.8555497,128.6106117
35.8557536,128.6106239
35.8394619,128.7143518
35.8557818,128.6356108
35.8353576,128.6117908
35.8347402,128.6105997
35.8322085,128.61285
35.822488,128.6413243
35.8564008,128.610893
35.8463399,128.6165921
35.8548755,128.653535
35.8304203,128.627136
35.8406463,128.7052285
35.818737,128.6122726
35.8405073,128.7067625
35.8540611,128.6208365
35.8250785,128.6245154
35.8574626,128.6139913
35.8505427,128.6520553
35.8613832,128.6088254
35.855189,128.6172231
35.8437689,128.7061424
35.8537597,128.6232509
35.8506795,128.638644
35.8228235,128.6111786
35.8185958,128.6463242
35.844925,128.6961561
35.8396298,128.7071247
35.8375452,128.7126482
35.8462099,128.6244123
35.8427358,128.7103754
35.8590546,128.6396943
35.8576518,128.6340704
35.8647496,128.6184915
35.8472504,128.6102025
35.8554552,128.6133848
35.8455101,128.619449
35.8403445,128.706552
35.8591909,128.6357493
35.8383479,128.7108467
35.8309506,128.6142364
35.8638868,128.6150295
35.8586441,128.6340136
35.8383818,128.6294949
35.8755854,128.6566214
35.8580314,128.6476547
35.8291397,128.6108277
35.8387332,128.7147461
35.8435685,128.7072176
35.8646964,128.623961
35.82929,128.6132955
35.8301128,128.6209343
35.8394406,128.7052694
35.8743028,128.6464055
35.8600101,128.6141382
35.8598393,128.6120858
35.854622,128.655167
35.8639262,128.6353639
35.8713453,128.6353993
35.8347527,128.7083312
35.8510004,128.6081401
35.824645,128.6448547
35.8559761,128.6500914
35.8310914,128.6924453
35.8315191,128.6275292
35.8605409,128.6356644
35.8381968,128.6119506
35.8544368,128.6528869
35.8232217,128.640295
35.8398748,128.6227488
35.8204468,128.636451
35.8598212,128.6120911
35.8647286,128.6181091
35.8355495,128.6133266
35.8616698,128.6226756
35.8414849,128.7019
35.8263016,128.6171561
35.8206402,128.6342444
35.8389608,128.6236498
35.8384149,128.6262954
35.8621048,128.6357686
35.8621048,128.6357686
35.8396725,128.6986241
35.8586641,128.6382767
35.8528475,128.6235336
35.8196347,128.6373684
35.8570078,128.6429536
35.8586026,128.624676
35.8212807,128.6371388
35.8681912,128.6461343
35.8393478,128.7181896
35.8720048,128.6353432
35.8204005,128.6405644
35.8250062,128.6368053
35.8584168,128.6368695
35.8554317,128.6403326
35.845725,128.7045695
35.8358906,128.7051161
35.8472325,128.6482598
35.8563895,128.6504666
35.8145786,128.6423141
35.8381467,128.7105966
35.8409614,128.6116591
35.8400349,128.6203069
35.8681254,128.6364008
35.8355894,128.7095226
35.8373454,128.7134638
35.8535433,128.6255748
35.8672964,128.6333691
35.839664,128.6239201
35.8631648,128.6244502
35.8395884,128.7139171
35.8259102,128.6285859
35.8573942,128.6254861
35.8377931,128.7207646
35.8571327,128.6446973
35.8202909,128.6365314
35.8177952,128.6399716
35.8728393,128.6432843
35.8579302,128.6357957
35.8766084,128.6452273
35.8323648,128.6169478
35.8268145,128.6358869
35.8509444,128.6377361
35.8472789,128.6242808
35.8570097,128.629258
35.8569075,128.6292754
35.8576817,128.6319436
35.8189435,128.6462609
35.8572089,128.6173876
35.8409317,128.6114176
35.8465318,128.6202732
35.8634829,128.6179668
35.8365064,128.7174767
35.827491,128.6338669
35.8558269,128.6296416
35.8419146,128.6235204
35.8574386,128.6382375
35.8179885,128.6400498
35.8429845,128.6231717
35.8525507,128.623651
35.8443545,128.6191976
35.8614944,128.6398661
35.8490874,128.6110408
35.8343638,128.6296674
35.8218694,128.6331804
35.858561,128.6224243
35.8538002,128.6541033
35.857165,128.6362262
35.8650911,128.6266165
35.8228072,128.6090994
35.8250623,128.6316985
35.8523909,128.6255239
35.8396442,128.6238988
35.8673756,128.6357683
35.8715892,128.6364261
35.8224779,128.6413852
35.8341655,128.7100989
35.8200593,128.6403216
35.8711479,128.6594091
35.8527804,128.6268551
35.8478465,128.6250537
35.8252841,128.6320445
35.8579017,128.6340725
35.8718458,128.6369318
35.8192797,128.6500248
35.8192797,128.6500248
35.8370212,128.6126557
35.842508,128.7015861
35.874276,128.6503455
35.8220005,128.6395632
35.8475777,128.6177765
35.8564005,128.6258684
35.842393,128.6175404
35.8212722,128.6321876
35.8541417,128.6186798
35.8386717,128.6097384
35.8405595,128.7064537
35.8512313,128.6365345
35.8614821,128.6133777
35.8583767,128.6357709
35.8423134,128.6991055























































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































