lat,long
35.9325554,128.5490121
35.9368649,128.5653368
35.8989144,128.5465514
35.8757295,128.6013999
35.9370304,128.5584911
35.8909438,128.5866696
35.9188952,128.5476082
35.890137,128.5804895
35.8760954,128.6052608
35.9007109,128.596285
35.9337355,128.5524802
35.8823802,128.5955529
35.9007757,128.6186088
35.9435332,128.6180861
35.9284311,128.5476644
35.9362567,128.5490579
35.9077025,128.5822865
35.8857627,128.5856896
35.9208406,128.5991167
35.8968901,128.6156634
35.945688,128.5444824
35.9437287,128.5581375
35.9426529,128.5634236
35.8985021,128.619181
35.9443279,128.5472881
35.9257652,128.5419919
35.8986623,128.6231291
35.9513647,128.5556067
35.9165917,128.6023038
35.9360999,128.5497856
35.9406189,128.5454779
35.8917753,128.6239513
35.8959131,128.6051772
35.9004221,128.5828837
35.8924043,128.6171905
35.8896145,128.5908376
35.8888782,128.5931843
35.8957267,128.6129721
35.9300345,128.5612272
35.91955,128.6021257
35.8939293,128.6162249
35.9143519,128.624944
35.8854613,128.5909425
35.8807734,128.6090402
