,사고번호,사고일시,요일,시군구,사고내용,사망자수,중상자수,경상자수,부상신고자수,사고유형,법규위반,노면상태,기상상태,도로형태,가해운전자 차종,가해운전자 성별,가해운전자 연령,가해운전자 상해정도,피해운전자 차종,피해운전자 성별,피해운전자 연령,피해운전자 상해정도
0,2018010100100114,2018년 1월 1일 06시,월요일,제주특별자치도 제주시 이도이동,중상사고,0,1,0,0,차대사람 - 기타,보행자보호의무위반,포장 - 건조,기타,교차로 - 교차로부근,승용,남,42세,상해없음,보행자,여,76세,중상
1,2018010200100054,2018년 1월 2일 06시,화요일,제주특별자치도 서귀포시 하효동,사망사고,1,0,0,0,차대사람 - 횡단중,안전운전불이행,포장 - 건조,맑음,교차로 - 교차로부근,승용,남,57세,상해없음,보행자,남,90세 이상,사망
2,2018010200100236,2018년 1월 2일 13시,화요일,제주특별자치도 제주시 한림읍,경상사고,0,0,1,0,차대사람 - 기타,보행자보호의무위반,포장 - 건조,맑음,단일로 - 기타,승합,남,43세,상해없음,보행자,남,8세,경상
3,2018010200100290,2018년 1월 2일 15시,화요일,제주특별자치도 제주시 삼도일동,경상사고,0,0,1,0,차대사람 - 횡단중,보행자보호의무위반,포장 - 건조,맑음,교차로 - 교차로횡단보도내,화물,남,61세,상해없음,보행자,남,62세,경상
4,2018010200100335,2018년 1월 2일 17시,화요일,제주특별자치도 제주시 아라이동,경상사고,0,0,1,0,차대사람 - 기타,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,승용,남,49세,상해없음,보행자,남,38세,경상
5,2018010200100431,2018년 1월 2일 20시,화요일,제주특별자치도 제주시 연동,경상사고,0,0,1,0,차대사람 - 횡단중,안전운전불이행,포장 - 건조,맑음,교차로 - 교차로안,승용,남,61세,상해없음,보행자,남,33세,경상
6,2018010200100457,2018년 1월 2일 22시,화요일,제주특별자치도 제주시 이도일동,사망사고,1,0,0,0,차대사람 - 횡단중,보행자보호의무위반,포장 - 건조,맑음,교차로 - 교차로횡단보도내,승합,남,53세,상해없음,보행자,남,62세,사망
7,2018010300100165,2018년 1월 3일 11시,수요일,제주특별자치도 제주시 연동,중상사고,0,1,0,0,차대사람 - 길가장자리구역통행중,안전운전불이행,포장 - 건조,맑음,교차로 - 교차로부근,화물,남,50세,상해없음,보행자,여,76세,중상
8,2018010300100294,2018년 1월 3일 16시,수요일,제주특별자치도 제주시 노형동,중상사고,0,1,0,0,차대사람 - 기타,보행자보호의무위반,포장 - 건조,맑음,교차로 - 교차로부근,승용,남,46세,상해없음,보행자,남,6세,중상
9,2018010300100327,2018년 1월 3일 17시,수요일,제주특별자치도 제주시 이도이동,중상사고,0,1,0,0,차대사람 - 기타,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,승용,남,25세,상해없음,보행자,여,4세,중상
10,2018010300100433,2018년 1월 3일 20시,수요일,제주특별자치도 서귀포시 동홍동,경상사고,0,0,1,0,차대사람 - 기타,안전운전불이행,포장 - 건조,맑음,교차로 - 교차로부근,승용,남,47세,상해없음,보행자,남,22세,경상
11,2018010400100009,2018년 1월 4일 00시,목요일,제주특별자치도 제주시 용담이동,부상신고사고,0,0,0,1,차대사람 - 횡단중,안전운전불이행,포장 - 건조,맑음,교차로 - 교차로안,화물,여,61세,상해없음,보행자,남,44세,부상신고
12,2018010400100010,2018년 1월 4일 00시,목요일,제주특별자치도 제주시 애월읍,경상사고,0,0,1,0,차대사람 - 횡단중,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,승용,남,56세,상해없음,보행자,남,46세,경상
13,2018010400100045,2018년 1월 4일 05시,목요일,제주특별자치도 제주시 이도일동,중상사고,0,1,0,0,차대사람 - 횡단중,보행자보호의무위반,포장 - 기타,맑음,단일로 - 기타,승용,남,60세,상해없음,보행자,여,54세,중상
