,사고번호,사고일시,요일,시군구,사고내용,사망자수,중상자수,경상자수,부상신고자수,사고유형,법규위반,노면상태,기상상태,도로형태,가해운전자 차종,가해운전자 성별,가해운전자 연령,가해운전자 상해정도,피해운전자 차종,피해운전자 성별,피해운전자 연령,피해운전자 상해정도
0,2021010100100078,2021년 1월 1일 12시,금요일,전라남도 목포시 용당동,경상사고,0,0,1,0,차대사람 - 기타,안전운전불이행,포장 - 건조,맑음,기타 - 기타,기타불명,기타불명,미분류,기타불명,보행자,여,69세,경상
1,2021010100100199,2021년 1월 1일 19시,금요일,전라남도 진도군 군내면,사망사고,1,0,0,0,차대사람 - 횡단중,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,화물,남,73세,상해없음,보행자,남,66세,사망
2,2021010100100241,2021년 1월 1일 21시,금요일,전라남도 순천시 조례동,사망사고,1,0,0,0,차대사람 - 기타,과속,포장 - 건조,맑음,기타 - 기타,승용,남,54세,상해없음,보행자,남,28세,사망
3,2021010200100187,2021년 1월 2일 14시,토요일,전라남도 담양군 담양읍,경상사고,0,0,1,0,차대사람 - 차도통행중,안전운전불이행,포장 - 젖음/습기,맑음,교차로 - 교차로안,승용,여,66세,상해없음,보행자,남,46세,경상
4,2021010200100222,2021년 1월 2일 15시,토요일,전라남도 목포시 상동,중상사고,0,2,0,0,차대사람 - 횡단중,신호위반,포장 - 건조,맑음,교차로 - 교차로횡단보도내,승용,남,42세,상해없음,보행자,여,65세,중상
5,2021010300100251,2021년 1월 3일 23시,일요일,전라남도 무안군 청계면,사망사고,1,0,0,0,차대사람 - 기타,안전운전불이행,포장 - 건조,기타,기타 - 기타,승용,남,57세,상해없음,보행자,남,81세,사망
6,2021010400100081,2021년 1월 4일 09시,월요일,전라남도 여수시 학동,중상사고,0,1,0,0,차대사람 - 길가장자리구역통행중,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,승용,남,72세,상해없음,보행자,여,83세,중상
7,2021010400100186,2021년 1월 4일 14시,월요일,전라남도 여수시 학동,경상사고,0,0,1,0,차대사람 - 길가장자리구역통행중,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,승용,남,63세,상해없음,보행자,여,65세,경상
8,2021010400100356,2021년 1월 4일 19시,월요일,전라남도 영광군 영광읍,경상사고,0,0,1,0,차대사람 - 횡단중,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,승용,남,60세,상해없음,보행자,여,50세,경상
9,2021010500100021,2021년 1월 5일 06시,화요일,전라남도 나주시 금천면,사망사고,1,0,0,0,차대사람 - 횡단중,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,승용,여,56세,상해없음,보행자,여,79세,사망
10,2021010500100068,2021년 1월 5일 09시,화요일,전라남도 고흥군 고흥읍,중상사고,0,1,0,0,차대사람 - 기타,안전운전불이행,포장 - 건조,맑음,교차로 - 교차로부근,건설기계,남,58세,상해없음,보행자,여,84세,중상
