,사고번호,사고일시,요일,시군구,사고내용,사망자수,중상자수,경상자수,부상신고자수,사고유형,법규위반,노면상태,기상상태,도로형태,가해운전자 차종,가해운전자 성별,가해운전자 연령,가해운전자 상해정도,피해운전자 차종,피해운전자 성별,피해운전자 연령,피해운전자 상해정도
0,2018010100100118,2018년 1월 1일 06시,월요일,대전광역시 서구 탄방동,중상사고,0,1,0,0,차대사람 - 기타,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,승용,남,21세,상해없음,보행자,남,60세,중상
1,2018010100100307,2018년 1월 1일 17시,월요일,대전광역시 서구 둔산동,경상사고,0,0,1,0,차대사람 - 길가장자리구역통행중,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,승용,여,50세,상해없음,보행자,남,38세,경상
2,2018010100100391,2018년 1월 1일 20시,월요일,대전광역시 대덕구 비래동,부상신고사고,0,0,0,1,차대사람 - 기타,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,승용,남,53세,기타불명,보행자,남,35세,부상신고
3,2018010100100404,2018년 1월 1일 21시,월요일,대전광역시 대덕구 중리동,중상사고,0,1,0,0,차대사람 - 횡단중,보행자보호의무위반,포장 - 건조,맑음,교차로 - 교차로부근,승용,남,77세,상해없음,보행자,여,58세,중상
4,2018010200100104,2018년 1월 2일 08시,화요일,대전광역시 중구 문화동,경상사고,0,0,1,0,차대사람 - 보도통행중,신호위반,포장 - 건조,흐림,단일로 - 기타,승합,남,59세,상해없음,보행자,남,17세,경상
5,2018010200100186,2018년 1월 2일 11시,화요일,대전광역시 서구 괴정동,경상사고,0,0,1,0,차대사람 - 기타,보행자보호의무위반,포장 - 건조,맑음,단일로 - 기타,승용,여,43세,상해없음,보행자,여,68세,경상
6,2018010200100243,2018년 1월 2일 13시,화요일,대전광역시 서구 도마동,경상사고,0,0,1,0,차대사람 - 기타,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,승용,남,45세,상해없음,보행자,여,65세,경상
7,2018010300100222,2018년 1월 3일 13시,수요일,대전광역시 서구 가수원동,중상사고,0,1,0,0,차대사람 - 보도통행중,안전운전불이행,포장 - 건조,맑음,기타 - 기타,화물,남,61세,상해없음,보행자,여,83세,중상
8,2018010300100382,2018년 1월 3일 18시,수요일,대전광역시 중구 옥계동,경상사고,0,0,1,0,차대사람 - 보도통행중,보행자보호의무위반,포장 - 건조,맑음,교차로 - 교차로횡단보도내,승용,남,59세,상해없음,보행자,남,68세,경상
9,2018010300100384,2018년 1월 3일 18시,수요일,대전광역시 서구 월평동,중상사고,0,1,0,0,차대사람 - 횡단중,보행자보호의무위반,포장 - 건조,맑음,교차로 - 교차로안,승용,여,57세,상해없음,보행자,남,75세,중상
10,2018010300100409,2018년 1월 3일 19시,수요일,대전광역시 동구 삼성동,중상사고,0,1,0,0,차대사람 - 차도통행중,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,화물,남,38세,상해없음,보행자,남,73세,중상
11,2018010300100455,2018년 1월 3일 21시,수요일,대전광역시 중구 은행동,경상사고,0,0,1,0,차대사람 - 기타,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,승용,여,29세,상해없음,보행자,여,20세,경상
12,2018010400100062,2018년 1월 4일 06시,목요일,대전광역시 동구 가양동,중상사고,0,1,0,0,차대사람 - 차도통행중,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,승용,남,33세,상해없음,보행자,남,22세,중상
13,2018010400100086,2018년 1월 4일 07시,목요일,대전광역시 동구 용운동,중상사고,0,1,0,0,차대사람 - 차도통행중,안전운전불이행,포장 - 건조,맑음,교차로 - 교차로안,승용,남,36세,상해없음,보행자,여,74세,중상
14,2018010400100179,2018년 1월 4일 11시,목요일,대전광역시 중구 목동,중상사고,0,1,0,0,차대사람 - 횡단중,보행자보호의무위반,포장 - 젖음/습기,맑음,교차로 - 교차로횡단보도내,승용,여,35세,상해없음,보행자,여,82세,중상
15,2018010400100440,2018년 1월 4일 21시,목요일,대전광역시 유성구 관평동,부상신고사고,0,0,0,1,차대사람 - 횡단중,보행자보호의무위반,포장 - 건조,맑음,교차로 - 교차로횡단보도내,승용,남,41세,상해없음,보행자,남,46세,부상신고
16,2018010500100099,2018년 1월 5일 08시,금요일,대전광역시 동구 가양동,경상사고,0,0,1,0,차대사람 - 기타,안전운전불이행,포장 - 건조,맑음,기타 - 기타,기타불명,기타불명,미분류,기타불명,보행자,여,80세,경상
17,2018010500100253,2018년 1월 5일 14시,금요일,대전광역시 서구 둔산동,경상사고,0,0,1,0,차대사람 - 길가장자리구역통행중,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,승용,여,39세,상해없음,보행자,남,29세,경상
18,2018010500100405,2018년 1월 5일 18시,금요일,대전광역시 서구 둔산동,경상사고,0,0,1,0,차대사람 - 기타,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,기타불명,기타불명,미분류,기타불명,보행자,여,23세,경상
19,2018010600100054,2018년 1월 6일 02시,토요일,대전광역시 대덕구 송촌동,경상사고,0,0,2,0,차대사람 - 기타,안전운전불이행,포장 - 건조,맑음,교차로 - 교차로안,승용,남,36세,상해없음,보행자,남,34세,경상
20,2018010600100198,2018년 1월 6일 11시,토요일,대전광역시 중구 대사동,경상사고,0,0,1,0,차대사람 - 횡단중,보행자보호의무위반,포장 - 건조,맑음,교차로 - 교차로횡단보도내,화물,남,60세,상해없음,보행자,여,44세,경상
21,2018010600100367,2018년 1월 6일 17시,토요일,대전광역시 중구 용두동,경상사고,0,0,1,0,차대사람 - 횡단중,보행자보호의무위반,포장 - 건조,맑음,교차로 - 교차로안,승용,남,70세,상해없음,보행자,여,69세,경상
22,2018010700100049,2018년 1월 7일 02시,일요일,대전광역시 동구 용전동,중상사고,0,1,1,0,차대사람 - 기타,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,승용,남,31세,상해없음,보행자,남,52세,경상
23,2018010700100118,2018년 1월 7일 09시,일요일,대전광역시 대덕구 중리동,중상사고,0,1,0,0,차대사람 - 횡단중,보행자보호의무위반,포장 - 건조,맑음,교차로 - 교차로부근,승용,남,54세,상해없음,보행자,여,59세,중상
24,2018010700100149,2018년 1월 7일 11시,일요일,대전광역시 대덕구 신탄진동,중상사고,0,1,0,0,차대사람 - 횡단중,신호위반,포장 - 건조,맑음,교차로 - 교차로횡단보도내,승용,남,62세,상해없음,보행자,여,67세,중상
25,2018010700100275,2018년 1월 7일 18시,일요일,대전광역시 서구 월평동,경상사고,0,0,1,0,차대사람 - 차도통행중,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,승용,남,50세,상해없음,보행자,남,67세,경상
