,사고번호,사고일시,요일,시군구,사고내용,사망자수,중상자수,경상자수,부상신고자수,사고유형,법규위반,노면상태,기상상태,도로형태,가해운전자 차종,가해운전자 성별,가해운전자 연령,가해운전자 상해정도,피해운전자 차종,피해운전자 성별,피해운전자 연령,피해운전자 상해정도
2595,2019010100100262,2019년 1월 1일 18시,화요일,경상남도 진주시 충무공동,중상사고,0,1,0,0,차대사람 - 횡단중,보행자보호의무위반,포장 - 건조,맑음,단일로 - 기타,이륜,남,38세,상해없음,보행자,여,34세,중상
2596,2019010200100156,2019년 1월 2일 10시,수요일,경상남도 진주시 가좌동,중상사고,0,1,0,0,차대사람 - 횡단중,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,승용,여,50세,상해없음,보행자,여,80세,중상
2597,2019010200100199,2019년 1월 2일 12시,수요일,경상남도 창원시 마산합포구 동성동,중상사고,0,1,0,0,차대사람 - 횡단중,보행자보호의무위반,포장 - 건조,맑음,교차로 - 교차로안,화물,남,25세,상해없음,보행자,여,55세,중상
2598,2019010200100200,2019년 1월 2일 12시,수요일,경상남도 합천군 삼가면,중상사고,0,1,0,0,차대사람 - 횡단중,안전운전불이행,포장 - 건조,맑음,교차로 - 교차로횡단보도내,승용,남,69세,상해없음,보행자,여,78세,중상
2599,2019010200100221,2019년 1월 2일 13시,수요일,경상남도 창녕군 창녕읍,중상사고,0,1,0,0,차대사람 - 횡단중,신호위반,포장 - 건조,맑음,교차로 - 교차로안,화물,남,57세,상해없음,보행자,남,58세,중상
2600,2019010200100250,2019년 1월 2일 14시,수요일,경상남도 사천시 동금동,경상사고,0,0,1,0,차대사람 - 기타,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,사륜오토바이(ATV),남,86세,상해없음,보행자,여,64세,경상
2601,2019010200100252,2019년 1월 2일 14시,수요일,경상남도 창원시 의창구 북면,중상사고,0,1,0,0,차대사람 - 차도통행중,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,승용,남,38세,상해없음,보행자,남,6세,중상
2602,2019010200100311,2019년 1월 2일 16시,수요일,경상남도 양산시 동면,경상사고,0,0,1,0,차대사람 - 기타,안전운전불이행,포장 - 건조,맑음,교차로 - 교차로안,화물,남,76세,상해없음,보행자,남,71세,경상
2603,2019010200100401,2019년 1월 2일 18시,수요일,경상남도 창원시 마산합포구 완월동,중상사고,0,1,0,0,차대사람 - 길가장자리구역통행중,안전운전불이행,포장 - 건조,맑음,교차로 - 교차로안,승용,남,53세,상해없음,보행자,남,76세,중상
2604,2019010200100443,2019년 1월 2일 19시,수요일,경상남도 창원시 진해구 여좌동,중상사고,0,1,0,0,차대사람 - 기타,중앙선침범,포장 - 건조,맑음,교차로 - 교차로횡단보도내,화물,남,46세,상해없음,보행자,남,66세,중상
2605,2019010200100468,2019년 1월 2일 20시,수요일,경상남도 김해시 풍유동,중상사고,0,1,0,0,차대사람 - 횡단중,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,승용,여,37세,상해없음,보행자,여,66세,중상
2606,2019010200100525,2019년 1월 2일 23시,수요일,경상남도 거제시 고현동,사망사고,1,0,0,0,차대사람 - 기타,안전운전불이행,포장 - 건조,맑음,교차로 - 교차로안,승용,남,45세,상해없음,보행자,여,63세,사망
2607,2019010300100187,2019년 1월 3일 11시,목요일,경상남도 산청군 시천면,중상사고,0,1,0,0,차대사람 - 횡단중,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,승용,남,63세,상해없음,보행자,남,64세,중상
2608,2019010300100303,2019년 1월 3일 15시,목요일,경상남도 통영시 도남동,중상사고,0,1,0,0,차대사람 - 횡단중,안전운전불이행,포장 - 건조,맑음,교차로 - 교차로부근,승용,여,45세,상해없음,보행자,여,48세,중상
2609,2019010300100304,2019년 1월 3일 15시,목요일,경상남도 창원시 의창구 봉곡동,중상사고,0,1,0,0,차대사람 - 보도통행중,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,승용,남,42세,상해없음,보행자,여,58세,중상
2610,2019010400100085,2019년 1월 4일 07시,금요일,경상남도 사천시 사남면,중상사고,0,1,0,0,차대사람 - 횡단중,안전운전불이행,포장 - 건조,맑음,교차로 - 교차로안,승합,남,62세,상해없음,보행자,여,49세,중상
2611,2019010400100086,2019년 1월 4일 07시,금요일,경상남도 창원시 성산구 중앙동,중상사고,0,1,0,0,차대사람 - 차도통행중,안전운전불이행,포장 - 건조,맑음,교차로 - 교차로부근,승용,남,38세,상해없음,보행자,여,56세,중상
2612,2019010400100122,2019년 1월 4일 08시,금요일,경상남도 창원시 의창구 신월동,중상사고,0,1,0,0,차대사람 - 횡단중,안전운전불이행,포장 - 건조,맑음,교차로 - 교차로안,승용,남,58세,상해없음,보행자,남,57세,중상
2613,2019010400100148,2019년 1월 4일 09시,금요일,경상남도 양산시 물금읍,중상사고,0,1,0,0,차대사람 - 횡단중,신호위반,포장 - 건조,맑음,교차로 - 교차로안,승용,남,28세,상해없음,보행자,남,9세,중상
2614,2019010400100167,2019년 1월 4일 10시,금요일,경상남도 사천시 동금동,중상사고,0,1,0,0,차대사람 - 횡단중,보행자보호의무위반,포장 - 건조,맑음,교차로 - 교차로횡단보도내,승용,남,66세,상해없음,보행자,여,81세,중상
2615,2019010400100168,2019년 1월 4일 10시,금요일,경상남도 창원시 성산구 중앙동,중상사고,0,1,0,0,차대사람 - 차도통행중,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,승용,남,19세,상해없음,보행자,여,81세,중상
2616,2019010400100191,2019년 1월 4일 11시,금요일,경상남도 통영시 중앙동,부상신고사고,0,0,0,1,차대사람 - 기타,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,승합,남,49세,상해없음,보행자,남,64세,부상신고
2617,2019010400100234,2019년 1월 4일 13시,금요일,경상남도 밀양시 하남읍,중상사고,0,1,0,0,차대사람 - 횡단중,안전운전불이행,포장 - 건조,맑음,교차로 - 교차로안,승용,여,45세,상해없음,보행자,여,72세,중상
2618,2019010400100237,2019년 1월 4일 13시,금요일,경상남도 산청군 생초면,중상사고,0,1,1,0,차대사람 - 기타,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,화물,남,32세,상해없음,보행자,남,49세,중상
2619,2019010400100260,2019년 1월 4일 14시,금요일,경상남도 거제시 능포동,경상사고,0,0,1,0,차대사람 - 기타,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,승용,남,69세,상해없음,보행자,여,67세,경상
2620,2019010400100336,2019년 1월 4일 17시,금요일,경상남도 진주시 내동면,중상사고,0,1,0,0,차대사람 - 횡단중,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,승용,여,39세,상해없음,보행자,남,8세,중상
2621,2019010400100387,2019년 1월 4일 18시,금요일,경상남도 합천군 쌍책면,중상사고,0,1,0,0,차대사람 - 길가장자리구역통행중,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,승용,남,59세,상해없음,보행자,여,73세,중상
2622,2019010400100471,2019년 1월 4일 20시,금요일,경상남도 거제시 아주동,경상사고,0,0,1,0,차대사람 - 횡단중,안전운전불이행,포장 - 건조,맑음,교차로 - 교차로안,승용,남,47세,상해없음,보행자,여,44세,경상
2623,2019010500100127,2019년 1월 5일 07시,토요일,경상남도 밀양시 무안면,중상사고,0,1,0,0,차대사람 - 횡단중,안전운전불이행,포장 - 건조,흐림,교차로 - 교차로부근,화물,남,50세,상해없음,보행자,여,65세,중상
2624,2019010500100478,2019년 1월 5일 21시,토요일,경상남도 사천시 사천읍,경상사고,0,0,1,0,차대사람 - 기타,안전운전불이행,포장 - 건조,맑음,교차로 - 교차로부근,승용,남,47세,상해없음,보행자,여,22세,경상
2625,2019010500100480,2019년 1월 5일 21시,토요일,경상남도 창녕군 창녕읍,중상사고,0,1,0,0,차대사람 - 횡단중,보행자보호의무위반,포장 - 건조,맑음,교차로 - 교차로부근,승용,남,59세,상해없음,보행자,남,72세,중상
2626,2019010600100046,2019년 1월 6일 02시,일요일,경상남도 창원시 성산구 상남동,경상사고,0,0,1,0,차대사람 - 길가장자리구역통행중,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,승용,남,50세,상해없음,보행자,남,27세,경상
2627,2019010600100097,2019년 1월 6일 08시,일요일,경상남도 밀양시 가곡동,중상사고,0,1,0,0,차대사람 - 보도통행중,보행자보호의무위반,포장 - 건조,맑음,단일로 - 기타,승용,남,43세,상해없음,보행자,여,75세,중상
2628,2019010600100225,2019년 1월 6일 15시,일요일,경상남도 양산시 신기동,중상사고,0,1,0,0,차대사람 - 횡단중,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,승용,남,31세,상해없음,보행자,남,10세,중상
2629,2019010600100288,2019년 1월 6일 18시,일요일,경상남도 창원시 의창구 북면,중상사고,0,1,0,0,차대사람 - 횡단중,보행자보호의무위반,포장 - 건조,맑음,교차로 - 교차로안,이륜,남,33세,상해없음,보행자,여,75세,중상
2630,2019010600100316,2019년 1월 6일 19시,일요일,경상남도 창원시 마산회원구 구암동,경상사고,0,0,1,0,차대사람 - 보도통행중,안전운전불이행,포장 - 건조,맑음,교차로 - 교차로안,승용,남,36세,상해없음,보행자,남,60세,경상
2631,2019010600100355,2019년 1월 6일 22시,일요일,경상남도 거제시 수월동,경상사고,0,0,1,0,차대사람 - 횡단중,신호위반,포장 - 건조,맑음,교차로 - 교차로부근,이륜,남,41세,상해없음,보행자,남,45세,경상
2632,2019010700100229,2019년 1월 7일 12시,월요일,경상남도 통영시 인평동,경상사고,0,0,1,0,차대사람 - 횡단중,신호위반,포장 - 건조,맑음,교차로 - 교차로안,승용,남,56세,상해없음,보행자,여,미분류,경상
2633,2019010700100380,2019년 1월 7일 17시,월요일,경상남도 거제시 고현동,경상사고,0,0,1,0,차대사람 - 기타,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,승용,남,59세,상해없음,보행자,여,24세,경상
2634,2019010800100027,2019년 1월 8일 00시,화요일,경상남도 김해시 외동,중상사고,0,1,0,0,차대사람 - 횡단중,신호위반,포장 - 건조,맑음,교차로 - 교차로횡단보도내,승용,남,21세,상해없음,보행자,여,21세,중상
2635,2019010800100213,2019년 1월 8일 11시,화요일,경상남도 밀양시 가곡동,중상사고,0,1,0,0,차대사람 - 횡단중,보행자보호의무위반,포장 - 건조,맑음,교차로 - 교차로부근,화물,남,45세,상해없음,보행자,여,71세,중상
2636,2019010800100350,2019년 1월 8일 16시,화요일,경상남도 창원시 마산합포구 중앙동3가,중상사고,0,1,0,0,차대사람 - 기타,중앙선침범,포장 - 건조,맑음,교차로 - 교차로부근,승용,남,63세,상해없음,보행자,남,75세,중상
2637,2019010800100425,2019년 1월 8일 18시,화요일,경상남도 양산시 소주동,사망사고,1,0,1,0,차대사람 - 기타,안전운전불이행,포장 - 건조,맑음,교차로 - 교차로부근,승용,남,60세,상해없음,보행자,남,88세,사망
2638,2019010800100426,2019년 1월 8일 18시,화요일,경상남도 양산시 물금읍,경상사고,0,0,1,0,차대사람 - 차도통행중,중앙선침범,포장 - 건조,맑음,단일로 - 기타,승용,남,41세,상해없음,보행자,남,63세,경상
2639,2019010800100465,2019년 1월 8일 19시,화요일,경상남도 합천군 율곡면,중상사고,0,1,0,0,차대사람 - 기타,안전운전불이행,포장 - 건조,맑음,교차로 - 교차로부근,승용,남,59세,상해없음,보행자,남,66세,중상
2640,2019010800100489,2019년 1월 8일 20시,화요일,경상남도 사천시 벌리동,경상사고,0,0,1,0,차대사람 - 횡단중,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,이륜,남,18세,상해없음,보행자,여,52세,경상
2641,2019010900100027,2019년 1월 9일 00시,수요일,경상남도 진주시 인사동,경상사고,0,0,1,0,차대사람 - 보도통행중,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,이륜,남,20세,경상,보행자,남,46세,상해없음
2642,2019010900100307,2019년 1월 9일 15시,수요일,경상남도 창원시 마산합포구 자산동,부상신고사고,0,0,0,1,차대사람 - 횡단중,보행자보호의무위반,포장 - 건조,맑음,교차로 - 교차로횡단보도내,승용,남,60세,상해없음,보행자,여,15세,부상신고
2643,2019010900100308,2019년 1월 9일 15시,수요일,경상남도 창원시 진해구 용원동,중상사고,0,1,0,0,차대사람 - 기타,안전운전불이행,포장 - 건조,맑음,기타 - 기타,승용,남,51세,상해없음,보행자,남,2세,중상
2644,2019011000100072,2019년 1월 10일 06시,목요일,경상남도 사천시 사천읍,중상사고,0,2,0,0,차대사람 - 길가장자리구역통행중,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,원동기,남,47세,중상,보행자,남,63세,중상
2645,2019011000100155,2019년 1월 10일 10시,목요일,경상남도 통영시 용남면,경상사고,0,0,1,0,차대사람 - 기타,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,승용,남,63세,상해없음,보행자,여,48세,경상
2646,2019011000100156,2019년 1월 10일 10시,목요일,경상남도 양산시 북부동,중상사고,0,1,0,0,차대사람 - 횡단중,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,승용,여,55세,상해없음,보행자,여,73세,중상
2647,2019011000100185,2019년 1월 10일 11시,목요일,경상남도 진주시 금산면,경상사고,0,0,1,0,차대사람 - 기타,기타,포장 - 건조,맑음,단일로 - 기타,승용,남,38세,상해없음,보행자,여,72세,경상
2648,2019011000100253,2019년 1월 10일 14시,목요일,경상남도 김해시 삼방동,중상사고,0,1,0,0,차대사람 - 횡단중,안전운전불이행,포장 - 건조,맑음,교차로 - 교차로안,승합,남,72세,기타불명,보행자,남,12세,중상
2649,2019011000100255,2019년 1월 10일 14시,목요일,경상남도 양산시 상북면,중상사고,0,1,0,0,차대사람 - 기타,안전운전불이행,포장 - 건조,맑음,교차로 - 교차로안,승용,여,57세,상해없음,보행자,여,65세,중상
2650,2019011000100284,2019년 1월 10일 15시,목요일,경상남도 양산시 덕계동,경상사고,0,0,1,0,차대사람 - 기타,안전운전불이행,포장 - 건조,맑음,주차장 - 주차장,승용,여,61세,상해없음,보행자,여,22세,경상
2651,2019011000100319,2019년 1월 10일 16시,목요일,경상남도 진주시 상대동,중상사고,0,1,0,0,차대사람 - 횡단중,안전운전불이행,포장 - 건조,맑음,교차로 - 교차로안,승용,여,45세,상해없음,보행자,여,67세,중상
2652,2019011000100402,2019년 1월 10일 18시,목요일,경상남도 양산시 북부동,중상사고,0,1,0,0,차대사람 - 기타,안전운전불이행,포장 - 건조,맑음,교차로 - 교차로안,승용,남,52세,상해없음,보행자,여,49세,중상
2653,2019011000100403,2019년 1월 10일 18시,목요일,경상남도 거제시 능포동,경상사고,0,0,1,0,차대사람 - 기타,안전운전불이행,포장 - 건조,맑음,교차로 - 교차로안,이륜,남,19세,상해없음,보행자,여,42세,경상
2654,2019011000100406,2019년 1월 10일 18시,목요일,경상남도 창원시 성산구 가음동,중상사고,0,1,0,0,차대사람 - 횡단중,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,승용,남,65세,상해없음,보행자,여,71세,중상
