,사고번호,사고일시,요일,시군구,사고내용,사망자수,중상자수,경상자수,부상신고자수,사고유형,법규위반,노면상태,기상상태,도로형태,가해운전자 차종,가해운전자 성별,가해운전자 연령,가해운전자 상해정도,피해운전자 차종,피해운전자 성별,피해운전자 연령,피해운전자 상해정도
1425,2019010100100211,2019년 1월 1일 15시,화요일,충청북도 청주시 청원구 오창읍,중상사고,0,1,0,0,차대사람 - 횡단중,보행자보호의무위반,포장 - 건조,맑음,교차로 - 교차로안,승용,남,46세,상해없음,보행자,남,78세,중상
1426,2019010100100338,2019년 1월 1일 22시,화요일,충청북도 청주시 상당구 금천동,중상사고,0,1,0,0,차대사람 - 기타,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,승용,여,40세,상해없음,보행자,여,43세,중상
1427,2019010200100065,2019년 1월 2일 06시,수요일,충청북도 충주시 연수동,중상사고,0,1,0,0,차대사람 - 횡단중,안전운전불이행,포장 - 건조,흐림,단일로 - 기타,승용,여,62세,상해없음,보행자,여,77세,중상
1428,2019010200100090,2019년 1월 2일 07시,수요일,충청북도 제천시 화산동,중상사고,0,1,0,0,차대사람 - 차도통행중,중앙선침범,포장 - 건조,맑음,교차로 - 교차로부근,화물,남,58세,상해없음,보행자,남,84세,중상
1429,2019010200100463,2019년 1월 2일 20시,수요일,충청북도 충주시 봉방동,중상사고,0,1,0,0,차대사람 - 기타,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,승용,여,66세,기타불명,보행자,여,84세,중상
1430,2019010300100293,2019년 1월 3일 15시,목요일,충청북도 증평군 증평읍,경상사고,0,0,1,0,차대사람 - 기타,안전운전불이행,포장 - 건조,맑음,교차로 - 교차로부근,승용,여,56세,상해없음,보행자,여,80세,경상
1431,2019010300100344,2019년 1월 3일 17시,목요일,충청북도 진천군 진천읍,중상사고,0,1,0,0,차대사람 - 기타,안전운전불이행,포장 - 건조,맑음,교차로 - 교차로부근,화물,남,61세,기타불명,보행자,여,63세,중상
1432,2019010300100390,2019년 1월 3일 18시,목요일,충청북도 청주시 서원구 사직동,경상사고,0,0,1,0,차대사람 - 기타,보행자보호의무위반,포장 - 건조,흐림,교차로 - 교차로횡단보도내,승용,남,65세,상해없음,보행자,여,54세,경상
1433,2019010400100140,2019년 1월 4일 09시,금요일,충청북도 청주시 청원구 오창읍,중상사고,0,1,0,0,차대사람 - 보도통행중,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,승용,남,58세,상해없음,보행자,남,16세,중상
1434,2019010500100212,2019년 1월 5일 12시,토요일,충청북도 충주시 칠금동,경상사고,0,0,1,0,차대사람 - 기타,기타,포장 - 건조,맑음,기타 - 기타,기타불명,기타불명,미분류,기타불명,보행자,여,39세,경상
1435,2019010500100252,2019년 1월 5일 13시,토요일,충청북도 충주시 충인동,경상사고,0,0,1,0,차대사람 - 기타,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,승용,남,80세,상해없음,보행자,남,57세,경상
1436,2019010500100331,2019년 1월 5일 16시,토요일,충청북도 옥천군 옥천읍,경상사고,0,0,1,0,차대사람 - 기타,보행자보호의무위반,포장 - 건조,맑음,교차로 - 교차로횡단보도내,승용,남,41세,상해없음,보행자,여,51세,경상
1437,2019010600100121,2019년 1월 6일 10시,일요일,충청북도 제천시 의림동,경상사고,0,0,1,0,차대사람 - 기타,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,승용,남,63세,상해없음,보행자,남,60세,경상
1438,2019010600100244,2019년 1월 6일 16시,일요일,충청북도 제천시 신백동,중상사고,0,1,0,0,차대사람 - 횡단중,보행자보호의무위반,포장 - 건조,맑음,단일로 - 지하차도(도로)내,승용,여,55세,상해없음,보행자,여,3세,중상
1439,2019010700100069,2019년 1월 7일 06시,월요일,충청북도 충주시 연수동,중상사고,0,1,0,0,차대사람 - 기타,안전운전불이행,포장 - 건조,맑음,기타 - 기타,승용,남,43세,상해없음,보행자,여,69세,중상
1440,2019010700100070,2019년 1월 7일 06시,월요일,충청북도 진천군 덕산면,경상사고,0,0,1,0,차대사람 - 보도통행중,보행자보호의무위반,포장 - 건조,맑음,교차로 - 교차로횡단보도내,화물,남,40세,상해없음,보행자,남,63세,경상
1441,2019010700100087,2019년 1월 7일 07시,월요일,충청북도 청주시 상당구 용담동,중상사고,0,1,0,0,차대사람 - 기타,보행자보호의무위반,포장 - 건조,맑음,교차로 - 교차로부근,승용,여,37세,상해없음,보행자,남,51세,중상
1442,2019010700100483,2019년 1월 7일 20시,월요일,충청북도 청주시 청원구 오창읍,중상사고,0,1,1,0,차대사람 - 횡단중,신호위반,포장 - 건조,맑음,교차로 - 교차로안,이륜,남,23세,상해없음,보행자,여,62세,중상
1443,2019010700100535,2019년 1월 7일 23시,월요일,충청북도 충주시 연수동,부상신고사고,0,0,0,1,차대사람 - 기타,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,승용,남,44세,상해없음,보행자,남,22세,부상신고
1444,2019010800100115,2019년 1월 8일 08시,화요일,충청북도 증평군 증평읍,중상사고,0,1,0,0,차대사람 - 횡단중,보행자보호의무위반,포장 - 건조,맑음,교차로 - 교차로횡단보도내,승용,여,31세,상해없음,보행자,여,21세,중상
1445,2019010800100232,2019년 1월 8일 12시,화요일,충청북도 청주시 서원구 분평동,중상사고,0,1,0,0,차대사람 - 횡단중,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,승용,남,37세,상해없음,보행자,여,74세,중상
1446,2019010800100288,2019년 1월 8일 14시,화요일,충청북도 청주시 청원구 사천동,경상사고,0,0,1,0,차대사람 - 횡단중,신호위반,포장 - 건조,맑음,교차로 - 교차로안,화물,남,51세,상해없음,보행자,여,85세,경상
1447,2019010800100348,2019년 1월 8일 16시,화요일,충청북도 청주시 흥덕구 가경동,중상사고,0,1,0,0,차대사람 - 기타,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,승용,남,45세,상해없음,보행자,여,82세,중상
1448,2019010800100452,2019년 1월 8일 19시,화요일,충청북도 청주시 청원구 사천동,중상사고,0,1,0,0,차대사람 - 차도통행중,안전운전불이행,포장 - 건조,맑음,교차로 - 교차로안,승용,여,56세,상해없음,보행자,여,59세,중상
