,사고번호,사고일시,요일,시군구,사고내용,사망자수,중상자수,경상자수,부상신고자수,사고유형,법규위반,노면상태,기상상태,도로형태,가해운전자 차종,가해운전자 성별,가해운전자 연령,가해운전자 상해정도,피해운전자 차종,피해운전자 성별,피해운전자 연령,피해운전자 상해정도
0,2018010100100130,2018년 1월 1일 07시,월요일,전라남도 여수시 만흥동,경상사고,0,0,1,0,차대사람 - 기타,안전운전불이행,비포장 - 건조,맑음,주차장 - 주차장,승용,남,47세,상해없음,보행자,여,10세,경상
1,2018010100100131,2018년 1월 1일 07시,월요일,전라남도 광양시 광양읍,경상사고,0,0,1,0,차대사람 - 기타,보행자보호의무위반,포장 - 건조,맑음,교차로 - 교차로안,승용,남,37세,상해없음,보행자,남,79세,경상
2,2018010100100213,2018년 1월 1일 12시,월요일,전라남도 여수시 고소동,경상사고,0,0,1,0,차대사람 - 길가장자리구역통행중,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,승용,남,57세,상해없음,보행자,남,20세,경상
3,2018010200100022,2018년 1월 2일 02시,화요일,전라남도 광양시 중동,경상사고,0,0,1,0,차대사람 - 횡단중,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,기타불명,기타불명,미분류,기타불명,보행자,남,21세,경상
4,2018010200100120,2018년 1월 2일 09시,화요일,전라남도 여수시 학동,경상사고,0,0,1,0,차대사람 - 길가장자리구역통행중,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,승용,여,48세,상해없음,보행자,여,33세,경상
5,2018010300100012,2018년 1월 3일 01시,수요일,전라남도 광양시 중동,경상사고,0,0,1,0,차대사람 - 기타,안전운전불이행,포장 - 건조,맑음,주차장 - 주차장,승용,남,21세,상해없음,보행자,여,20세,경상
6,2018010300100240,2018년 1월 3일 14시,수요일,전라남도 순천시 동외동,경상사고,0,0,1,0,차대사람 - 횡단중,안전운전불이행,포장 - 건조,맑음,주차장 - 주차장,승용,남,68세,상해없음,보행자,남,64세,경상
7,2018010300100367,2018년 1월 3일 18시,수요일,전라남도 나주시 동강면,경상사고,0,0,1,0,차대사람 - 횡단중,안전운전불이행,포장 - 건조,맑음,교차로 - 교차로부근,승용,여,51세,상해없음,보행자,여,42세,경상
8,2018010300100400,2018년 1월 3일 19시,수요일,전라남도 보성군 노동면,사망사고,1,0,0,0,차대사람 - 길가장자리구역통행중,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,승용,여,61세,상해없음,보행자,여,66세,사망
9,2018010400100079,2018년 1월 4일 07시,목요일,전라남도 목포시 상동,중상사고,0,1,0,0,차대사람 - 차도통행중,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,승용,여,39세,상해없음,보행자,남,76세,중상
10,2018010400100168,2018년 1월 4일 11시,목요일,전라남도 목포시 상동,중상사고,0,1,0,0,차대사람 - 차도통행중,안전운전불이행,포장 - 건조,맑음,교차로 - 교차로안,승용,남,61세,상해없음,보행자,여,45세,중상
11,2018010400100221,2018년 1월 4일 13시,목요일,전라남도 영암군 미암면,중상사고,0,1,0,0,차대사람 - 차도통행중,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,화물,남,57세,상해없음,보행자,여,71세,중상
12,2018010400100341,2018년 1월 4일 18시,목요일,전라남도 목포시 상동,중상사고,0,1,0,0,차대사람 - 횡단중,보행자보호의무위반,포장 - 건조,맑음,교차로 - 교차로횡단보도내,화물,남,38세,상해없음,보행자,남,70세,중상
13,2018010500100332,2018년 1월 5일 17시,금요일,전라남도 영광군 영광읍,사망사고,1,0,0,0,차대사람 - 횡단중,보행자보호의무위반,포장 - 건조,맑음,교차로 - 교차로횡단보도내,승용,남,65세,상해없음,보행자,여,73세,사망
14,2018010500100380,2018년 1월 5일 18시,금요일,전라남도 목포시 상동,중상사고,0,1,0,0,차대사람 - 횡단중,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,승용,여,35세,상해없음,보행자,여,18세,중상
15,2018010600100331,2018년 1월 6일 16시,토요일,전라남도 화순군 화순읍,중상사고,0,1,0,0,차대사람 - 횡단중,보행자보호의무위반,포장 - 건조,맑음,교차로 - 교차로횡단보도내,승용,여,46세,상해없음,보행자,남,75세,중상
16,2018010600100454,2018년 1월 6일 20시,토요일,전라남도 목포시 상동,중상사고,0,1,0,0,차대사람 - 차도통행중,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,승용,남,57세,상해없음,보행자,여,69세,중상
17,2018010600100455,2018년 1월 6일 20시,토요일,전라남도 나주시 금천면,사망사고,1,0,0,0,차대사람 - 횡단중,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,승용,남,42세,상해없음,보행자,남,70세,사망
