,사고번호,사고일시,요일,시군구,사고내용,사망자수,중상자수,경상자수,부상신고자수,사고유형,법규위반,노면상태,기상상태,도로형태,가해운전자 차종,가해운전자 성별,가해운전자 연령,가해운전자 상해정도,피해운전자 차종,피해운전자 성별,피해운전자 연령,피해운전자 상해정도
3361,2019010100100005,2019년 1월 1일 00시,화요일,부산광역시 해운대구 우동,사망사고,1,0,0,0,차대사람 - 기타,중앙선침범,포장 - 건조,맑음,교차로 - 교차로안,승용,남,22세,상해없음,보행자,여,69세,사망
3362,2019010100100024,2019년 1월 1일 01시,화요일,부산광역시 서구 토성동5가,중상사고,0,1,0,0,차대사람 - 기타,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,승용,남,77세,상해없음,보행자,남,66세,중상
3363,2019010100100100,2019년 1월 1일 07시,화요일,부산광역시 남구 감만동,경상사고,0,0,1,0,차대사람 - 차도통행중,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,승용,남,32세,상해없음,보행자,남,22세,경상
3364,2019010100100205,2019년 1월 1일 15시,화요일,부산광역시 서구 서대신동3가,경상사고,0,0,1,0,차대사람 - 횡단중,신호위반,포장 - 건조,맑음,교차로 - 교차로횡단보도내,승용,남,65세,상해없음,보행자,남,29세,경상
3365,2019010100100238,2019년 1월 1일 17시,화요일,부산광역시 부산진구 부암동,중상사고,0,1,0,0,차대사람 - 횡단중,보행자보호의무위반,포장 - 건조,맑음,단일로 - 기타,승용,남,51세,상해없음,보행자,여,60세,중상
3366,2019010100100305,2019년 1월 1일 20시,화요일,부산광역시 해운대구 반여동,경상사고,0,0,1,0,차대사람 - 보도통행중,기타,포장 - 건조,맑음,단일로 - 기타,이륜,남,61세,상해없음,보행자,여,53세,경상
3367,2019010200100047,2019년 1월 2일 05시,수요일,부산광역시 연제구 연산동,경상사고,0,0,1,0,차대사람 - 기타,안전운전불이행,포장 - 건조,맑음,교차로 - 교차로안,화물,남,74세,상해없음,보행자,남,26세,경상
3368,2019010200100058,2019년 1월 2일 06시,수요일,부산광역시 북구 덕천동,중상사고,0,1,0,0,차대사람 - 기타,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,승용,남,34세,상해없음,보행자,여,61세,중상
3369,2019010200100125,2019년 1월 2일 09시,수요일,부산광역시 동구 범일동,중상사고,0,1,0,0,차대사람 - 횡단중,신호위반,포장 - 건조,맑음,교차로 - 교차로부근,승용,남,22세,상해없음,보행자,여,67세,중상
3370,2019010200100126,2019년 1월 2일 09시,수요일,부산광역시 남구 문현동,경상사고,0,0,1,0,차대사람 - 횡단중,안전운전불이행,포장 - 건조,맑음,교차로 - 교차로안,승용,남,61세,상해없음,보행자,여,76세,경상
3371,2019010200100127,2019년 1월 2일 09시,수요일,부산광역시 기장군 일광면,중상사고,0,1,0,0,차대사람 - 횡단중,보행자보호의무위반,포장 - 건조,맑음,교차로 - 교차로안,화물,남,48세,상해없음,보행자,여,74세,중상
3372,2019010200100144,2019년 1월 2일 10시,수요일,부산광역시 부산진구 당감동,경상사고,0,0,1,0,차대사람 - 길가장자리구역통행중,안전운전불이행,포장 - 건조,맑음,기타 - 기타,승용,남,34세,상해없음,보행자,남,23세,경상
