,사고번호,사고일시,요일,시군구,사고내용,사망자수,중상자수,경상자수,부상신고자수,사고유형,법규위반,노면상태,기상상태,도로형태,가해운전자 차종,가해운전자 성별,가해운전자 연령,가해운전자 상해정도,피해운전자 차종,피해운전자 성별,피해운전자 연령,피해운전자 상해정도
1674,2019010100100105,2019년 1월 1일 07시,화요일,전라남도 광양시 성황동,경상사고,0,0,1,0,차대사람 - 기타,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,기타불명,기타불명,미분류,기타불명,보행자,남,30세,경상
1675,2019010100100165,2019년 1월 1일 12시,화요일,전라남도 여수시 해산동,경상사고,0,0,1,0,차대사람 - 기타,안전운전불이행,포장 - 건조,맑음,기타 - 기타,화물,남,45세,상해없음,보행자,여,57세,경상
1676,2019010100100314,2019년 1월 1일 20시,화요일,전라남도 강진군 강진읍,경상사고,0,0,1,0,차대사람 - 횡단중,안전운전불이행,포장 - 건조,맑음,교차로 - 교차로안,승용,남,48세,상해없음,보행자,남,38세,경상
1677,2019010200100283,2019년 1월 2일 15시,수요일,전라남도 곡성군 곡성읍,경상사고,0,0,1,0,차대사람 - 횡단중,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,승용,남,26세,상해없음,보행자,남,84세,경상
1678,2019010200100310,2019년 1월 2일 16시,수요일,전라남도 구례군 구례읍,중상사고,0,1,0,0,차대사람 - 기타,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,화물,남,55세,상해없음,보행자,여,51세,중상
1679,2019010200100465,2019년 1월 2일 20시,수요일,전라남도 목포시 옥암동,경상사고,0,0,1,0,차대사람 - 기타,안전운전불이행,포장 - 건조,맑음,기타 - 기타,승용,남,50세,상해없음,보행자,여,52세,경상
1680,2019010200100466,2019년 1월 2일 20시,수요일,전라남도 광양시 중동,경상사고,0,0,1,0,차대사람 - 횡단중,안전운전불이행,포장 - 건조,맑음,교차로 - 교차로횡단보도내,승용,남,59세,상해없음,보행자,남,40세,경상
1681,2019010300100078,2019년 1월 3일 06시,목요일,전라남도 목포시 용해동,중상사고,0,1,0,0,차대사람 - 횡단중,신호위반,포장 - 건조,맑음,교차로 - 교차로횡단보도내,승용,남,21세,상해없음,보행자,남,65세,중상
1682,2019010300100297,2019년 1월 3일 15시,목요일,전라남도 여수시 미평동,중상사고,0,1,0,0,차대사람 - 횡단중,안전운전불이행,포장 - 건조,맑음,교차로 - 교차로안,승용,남,59세,상해없음,보행자,여,76세,중상
1683,2019010300100350,2019년 1월 3일 17시,목요일,전라남도 광양시 광양읍,경상사고,0,0,1,0,차대사람 - 횡단중,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,화물,여,23세,상해없음,보행자,남,44세,경상
1684,2019010300100484,2019년 1월 3일 21시,목요일,전라남도 화순군 도곡면,중상사고,0,1,0,0,차대사람 - 횡단중,안전운전불이행,포장 - 건조,맑음,교차로 - 교차로안,화물,남,58세,상해없음,보행자,남,48세,중상
1685,2019010400100054,2019년 1월 4일 05시,금요일,전라남도 목포시 용당동,중상사고,0,1,0,0,차대사람 - 기타,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,승용,남,81세,상해없음,보행자,남,79세,중상
1686,2019010400100230,2019년 1월 4일 13시,금요일,전라남도 순천시 조례동,경상사고,0,0,1,0,차대사람 - 기타,교차로운행방법위반,포장 - 건조,맑음,기타 - 기타,승합,남,60세,상해없음,보행자,남,40세,경상
1687,2019010400100231,2019년 1월 4일 13시,금요일,전라남도 무안군 삼향읍,중상사고,0,1,0,0,차대사람 - 기타,안전운전불이행,포장 - 건조,맑음,교차로 - 교차로부근,승용,남,76세,기타불명,보행자,남,18세,중상
1688,2019010400100333,2019년 1월 4일 17시,금요일,전라남도 순천시 조례동,경상사고,0,0,1,0,차대사람 - 기타,보행자보호의무위반,포장 - 건조,맑음,단일로 - 기타,승용,여,57세,상해없음,보행자,여,22세,경상
1689,2019010400100380,2019년 1월 4일 18시,금요일,전라남도 목포시 산정동,경상사고,0,0,1,0,차대사람 - 기타,안전운전불이행,포장 - 건조,맑음,기타 - 기타,승용,남,69세,상해없음,보행자,남,70세,경상
1690,2019010400100381,2019년 1월 4일 18시,금요일,전라남도 여수시 교동,중상사고,0,1,0,0,차대사람 - 기타,기타,포장 - 건조,맑음,단일로 - 기타,승합,남,59세,상해없음,보행자,여,70세,중상
1691,2019010500100073,2019년 1월 5일 03시,토요일,전라남도 목포시 산정동,경상사고,0,0,1,0,차대사람 - 기타,중앙선침범,포장 - 건조,흐림,단일로 - 기타,승용,남,32세,상해없음,보행자,남,36세,경상
1692,2019010500100188,2019년 1월 5일 11시,토요일,전라남도 완도군 완도읍,경상사고,0,0,1,0,차대사람 - 기타,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,승용,여,38세,상해없음,보행자,여,71세,경상
1693,2019010500100278,2019년 1월 5일 14시,토요일,전라남도 신안군 압해읍,경상사고,0,0,1,0,차대사람 - 기타,안전운전불이행,포장 - 건조,맑음,교차로 - 교차로안,승용,여,58세,상해없음,보행자,여,80세,경상
1694,2019010500100400,2019년 1월 5일 18시,토요일,전라남도 영광군 홍농읍,중상사고,0,1,0,0,차대사람 - 횡단중,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,승용,남,70세,상해없음,보행자,남,42세,중상
1695,2019010600100180,2019년 1월 6일 13시,일요일,전라남도 해남군 해남읍,중상사고,0,1,0,0,차대사람 - 횡단중,안전운전불이행,포장 - 건조,맑음,교차로 - 교차로안,승용,남,66세,상해없음,보행자,여,70세,중상
