,사고번호,사고일시,요일,시군구,사고내용,사망자수,중상자수,경상자수,부상신고자수,사고유형,법규위반,노면상태,기상상태,도로형태,가해운전자 차종,가해운전자 성별,가해운전자 연령,가해운전자 상해정도,피해운전자 차종,피해운전자 성별,피해운전자 연령,피해운전자 상해정도
0,2018010100100076,2018년 1월 1일 03시,월요일,울산광역시 동구 일산동,경상사고,0,0,1,0,차대사람 - 횡단중,보행자보호의무위반,포장 - 건조,맑음,교차로 - 교차로횡단보도내,승용,남,54세,상해없음,보행자,남,30세,경상
1,2018010100100308,2018년 1월 1일 17시,월요일,울산광역시 울주군 삼남면,경상사고,0,0,1,0,차대사람 - 횡단중,안전운전불이행,포장 - 건조,맑음,단일로 - 지하차도(도로)내,승합,남,53세,상해없음,보행자,남,62세,경상
2,2018010100100420,2018년 1월 1일 22시,월요일,울산광역시 남구 신정동,중상사고,0,1,0,0,차대사람 - 차도통행중,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,승용,남,56세,상해없음,보행자,남,35세,중상
3,2018010200100339,2018년 1월 2일 17시,화요일,울산광역시 남구 무거동,부상신고사고,0,0,0,1,차대사람 - 횡단중,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,기타불명,기타불명,미분류,기타불명,보행자,여,13세,부상신고
4,2018010300100016,2018년 1월 3일 01시,수요일,울산광역시 동구 화정동,중상사고,0,1,0,0,차대사람 - 횡단중,신호위반,포장 - 건조,맑음,교차로 - 교차로횡단보도내,승용,남,65세,상해없음,보행자,남,46세,중상
5,2018010300100334,2018년 1월 3일 17시,수요일,울산광역시 동구 전하동,경상사고,0,0,1,0,차대사람 - 기타,안전운전불이행,포장 - 건조,맑음,교차로 - 교차로안,승용,여,53세,상해없음,보행자,여,68세,경상
6,2018010300100457,2018년 1월 3일 21시,수요일,울산광역시 동구 서부동,중상사고,0,1,0,0,차대사람 - 횡단중,신호위반,포장 - 건조,맑음,단일로 - 기타,이륜,남,21세,상해없음,보행자,남,61세,중상
7,2018010400100064,2018년 1월 4일 06시,목요일,울산광역시 남구 무거동,중상사고,0,1,0,0,차대사람 - 길가장자리구역통행중,안전운전불이행,포장 - 건조,맑음,교차로 - 교차로부근,승용,여,51세,상해없음,보행자,남,42세,중상
8,2018010400100065,2018년 1월 4일 06시,목요일,울산광역시 울주군 온산읍,중상사고,0,2,0,0,차대사람 - 횡단중,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,이륜,남,47세,상해없음,보행자,남,51세,중상
9,2018010400100296,2018년 1월 4일 16시,목요일,울산광역시 중구 태화동,경상사고,0,0,1,0,차대사람 - 기타,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,이륜,남,77세,상해없음,보행자,여,73세,경상
10,2018010400100441,2018년 1월 4일 21시,목요일,울산광역시 남구 신정동,중상사고,0,1,0,0,차대사람 - 길가장자리구역통행중,안전운전불이행,포장 - 건조,맑음,교차로 - 교차로부근,승용,여,33세,상해없음,보행자,남,35세,중상
11,2018010500100492,2018년 1월 5일 21시,금요일,울산광역시 중구 반구동,중상사고,0,1,0,0,차대사람 - 횡단중,보행자보호의무위반,포장 - 건조,맑음,단일로 - 기타,승용,남,24세,상해없음,보행자,남,50세,중상
12,2018010500100524,2018년 1월 5일 22시,금요일,울산광역시 남구 무거동,부상신고사고,0,0,0,1,차대사람 - 횡단중,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,승용,여,39세,상해없음,보행자,남,53세,부상신고
13,2018010700100315,2018년 1월 7일 20시,일요일,울산광역시 남구 삼산동,사망사고,1,0,0,0,차대사람 - 횡단중,신호위반,포장 - 건조,맑음,교차로 - 교차로안,승용,남,35세,상해없음,보행자,여,48세,사망
14,2018010700100349,2018년 1월 7일 22시,일요일,울산광역시 남구 야음동,경상사고,0,0,1,0,차대사람 - 기타,안전운전불이행,포장 - 건조,맑음,교차로 - 교차로부근,승용,남,51세,상해없음,보행자,여,40세,경상
15,2018010800100213,2018년 1월 8일 11시,월요일,울산광역시 남구 신정동,경상사고,0,0,1,0,차대사람 - 횡단중,중앙선침범,포장 - 젖음/습기,비,기타 - 기타,승용,여,40세,상해없음,보행자,여,56세,경상
16,2018010900100117,2018년 1월 9일 07시,화요일,울산광역시 동구 화정동,경상사고,0,0,2,0,차대사람 - 횡단중,보행자보호의무위반,포장 - 건조,맑음,단일로 - 기타,이륜,남,53세,경상,보행자,여,65세,경상
17,2018010900100163,2018년 1월 9일 08시,화요일,울산광역시 북구 천곡동,경상사고,0,0,1,0,차대사람 - 기타,안전운전불이행,포장 - 서리/결빙,맑음,단일로 - 기타,승용,남,29세,상해없음,보행자,남,33세,경상
18,2018010900100258,2018년 1월 9일 11시,화요일,울산광역시 중구 우정동,중상사고,0,1,0,0,차대사람 - 횡단중,보행자보호의무위반,포장 - 건조,맑음,교차로 - 교차로횡단보도내,승용,여,53세,상해없음,보행자,여,75세,중상
19,2018011000100383,2018년 1월 10일 15시,수요일,울산광역시 중구 태화동,중상사고,0,1,0,0,차대사람 - 차도통행중,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,승용,남,60세,상해없음,보행자,남,78세,중상
20,2018011000100662,2018년 1월 10일 21시,수요일,울산광역시 중구 반구동,경상사고,0,0,1,0,차대사람 - 횡단중,안전운전불이행,포장 - 건조,맑음,교차로 - 교차로횡단보도내,승합,남,49세,상해없음,보행자,남,51세,경상
21,2018011000100699,2018년 1월 10일 22시,수요일,울산광역시 동구 방어동,경상사고,0,0,1,0,차대사람 - 기타,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,이륜,남,36세,기타불명,보행자,남,32세,경상
