,사고번호,사고일시,요일,시군구,사고내용,사망자수,중상자수,경상자수,부상신고자수,사고유형,법규위반,노면상태,기상상태,도로형태,가해운전자 차종,가해운전자 성별,가해운전자 연령,가해운전자 상해정도,피해운전자 차종,피해운전자 성별,피해운전자 연령,피해운전자 상해정도
0,2021010100100175,2021년 1월 1일 18시,금요일,대구광역시 달서구 본리동,경상사고,0,0,1,0,차대사람 - 차도통행중,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,승용,여,51세,상해없음,보행자,남,39세,경상
1,2021010200100028,2021년 1월 2일 06시,토요일,대구광역시 달서구 신당동,경상사고,0,0,1,0,차대사람 - 기타,안전운전불이행,포장 - 건조,흐림,단일로 - 기타,승용,여,34세,상해없음,보행자,남,65세,경상
2,2021010200100192,2021년 1월 2일 14시,토요일,대구광역시 달서구 상인동,중상사고,0,1,0,0,차대사람 - 횡단중,안전운전불이행,포장 - 건조,맑음,교차로 - 교차로횡단보도내,승용,여,49세,상해없음,보행자,여,55세,중상
3,2021010200100227,2021년 1월 2일 15시,토요일,대구광역시 북구 관음동,경상사고,0,0,1,0,차대사람 - 길가장자리구역통행중,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,승용,여,47세,상해없음,보행자,남,58세,경상
4,2021010200100306,2021년 1월 2일 18시,토요일,대구광역시 달서구 이곡동,중상사고,0,1,0,0,차대사람 - 기타,기타,포장 - 건조,맑음,단일로 - 기타,개인형이동수단(PM),남,19세,상해없음,보행자,여,67세,중상
5,2021010200100374,2021년 1월 2일 20시,토요일,대구광역시 달서구 본동,경상사고,0,0,1,0,차대사람 - 차도통행중,보행자보호의무위반,포장 - 건조,맑음,단일로 - 기타,승용,남,52세,상해없음,보행자,남,45세,경상
6,2021010200100375,2021년 1월 2일 20시,토요일,대구광역시 북구 침산동,경상사고,0,0,1,0,차대사람 - 횡단중,신호위반,포장 - 건조,맑음,교차로 - 교차로부근,이륜,남,28세,상해없음,보행자,여,24세,경상
7,2021010300100105,2021년 1월 3일 14시,일요일,대구광역시 동구 효목동,중상사고,0,1,0,0,차대사람 - 보도통행중,기타,포장 - 건조,맑음,기타 - 기타,승용,남,37세,상해없음,보행자,여,26세,중상
8,2021010300100120,2021년 1월 3일 15시,일요일,대구광역시 서구 비산동,중상사고,0,1,0,0,차대사람 - 횡단중,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,이륜,남,22세,상해없음,보행자,남,49세,중상
9,2021010300100149,2021년 1월 3일 17시,일요일,대구광역시 동구 신암동,중상사고,0,1,0,0,차대사람 - 기타,불법유턴,포장 - 건조,맑음,단일로 - 기타,승용,여,63세,상해없음,보행자,여,67세,중상
