,사고번호,사고일시,요일,시군구,사고내용,사망자수,중상자수,경상자수,부상신고자수,사고유형,법규위반,노면상태,기상상태,도로형태,가해운전자 차종,가해운전자 성별,가해운전자 연령,가해운전자 상해정도,피해운전자 차종,피해운전자 성별,피해운전자 연령,피해운전자 상해정도
0,2021010100100167,2021년 1월 1일 18시,금요일,충청남도 논산시 반월동,중상사고,0,1,0,0,차대사람 - 횡단중,안전운전불이행,포장 - 서리/결빙,맑음,교차로 - 교차로안,화물,남,34세,기타불명,보행자,여,55세,중상
1,2021010100100252,2021년 1월 1일 22시,금요일,충청남도 천안시 서북구 직산읍,사망사고,1,0,0,0,차대사람 - 횡단중,안전운전불이행,포장 - 건조,맑음,교차로 - 교차로부근,승용,여,28세,상해없음,보행자,여,88세,사망
2,2021010200100024,2021년 1월 2일 06시,토요일,충청남도 아산시 신창면,중상사고,0,1,0,0,차대사람 - 기타,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,승용,남,44세,상해없음,보행자,남,80세,중상
3,2021010200100154,2021년 1월 2일 13시,토요일,충청남도 당진시 읍내동,중상사고,0,1,0,0,차대사람 - 횡단중,보행자보호의무위반,포장 - 건조,맑음,교차로 - 교차로횡단보도내,승용,여,45세,상해없음,보행자,여,60세,중상
4,2021010300100019,2021년 1월 3일 03시,일요일,충청남도 아산시 온천동,경상사고,0,0,1,0,차대사람 - 기타,안전운전불이행,포장 - 건조,맑음,기타 - 기타,승용,남,44세,상해없음,보행자,여,36세,경상
5,2021010400100035,2021년 1월 4일 07시,월요일,충청남도 천안시 서북구 두정동,중상사고,0,1,0,0,차대사람 - 횡단중,신호위반,포장 - 건조,맑음,교차로 - 교차로안,승합,남,69세,상해없음,보행자,여,62세,중상
6,2021010400100159,2021년 1월 4일 13시,월요일,충청남도 논산시 내동,중상사고,0,1,0,0,차대사람 - 차도통행중,안전운전불이행,포장 - 건조,흐림,교차로 - 교차로안,승용,여,43세,상해없음,보행자,남,62세,중상
7,2021010400100236,2021년 1월 4일 16시,월요일,충청남도 천안시 동남구 원성동,경상사고,0,0,1,0,차대사람 - 기타,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,승용,남,70세,상해없음,보행자,남,46세,경상
8,2021010400100309,2021년 1월 4일 18시,월요일,충청남도 천안시 서북구 성정동,중상사고,0,1,0,0,차대사람 - 길가장자리구역통행중,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,승용,남,64세,상해없음,보행자,여,62세,중상
9,2021010400100355,2021년 1월 4일 19시,월요일,충청남도 천안시 서북구 불당동,경상사고,0,0,1,0,차대사람 - 기타,안전운전불이행,포장 - 건조,맑음,교차로 - 교차로안,화물,남,37세,상해없음,보행자,남,28세,경상
10,2021010500100112,2021년 1월 5일 11시,화요일,충청남도 천안시 서북구 성정동,부상신고사고,0,0,0,1,차대사람 - 차도통행중,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,승용,남,60세,상해없음,보행자,남,19세,부상신고
11,2021010500100114,2021년 1월 5일 11시,화요일,충청남도 보령시 동대동,중상사고,0,1,0,0,차대사람 - 횡단중,안전운전불이행,포장 - 건조,맑음,교차로 - 교차로안,승용,여,25세,상해없음,보행자,여,66세,중상
12,2021010500100317,2021년 1월 5일 18시,화요일,충청남도 서산시 동문동,중상사고,0,1,0,0,차대사람 - 보도통행중,기타,포장 - 건조,맑음,교차로 - 교차로안,승합,남,34세,상해없음,보행자,남,57세,중상
13,2021010500100318,2021년 1월 5일 18시,화요일,충청남도 천안시 서북구 성정동,경상사고,0,0,1,0,차대사람 - 횡단중,보행자보호의무위반,포장 - 건조,맑음,교차로 - 교차로횡단보도내,승용,여,26세,상해없음,보행자,여,47세,경상
14,2021010500100362,2021년 1월 5일 19시,화요일,충청남도 천안시 서북구 성정동,중상사고,0,1,0,0,차대사람 - 횡단중,보행자보호의무위반,포장 - 건조,맑음,교차로 - 교차로횡단보도내,이륜,남,35세,상해없음,보행자,여,26세,중상
15,2021010600100040,2021년 1월 6일 06시,수요일,충청남도 천안시 동남구 삼룡동,중상사고,0,1,0,0,차대사람 - 횡단중,보행자보호의무위반,포장 - 건조,맑음,단일로 - 기타,승용,남,64세,상해없음,보행자,남,42세,중상
16,2021010700100156,2021년 1월 7일 12시,목요일,충청남도 보령시 대천동,경상사고,0,0,1,0,차대사람 - 횡단중,안전운전불이행,포장 - 적설,맑음,교차로 - 교차로안,화물,남,65세,상해없음,보행자,여,57세,경상
17,2021010700100157,2021년 1월 7일 12시,목요일,충청남도 천안시 동남구 신부동,중상사고,0,1,0,0,차대사람 - 횡단중,안전운전불이행,포장 - 적설,눈,단일로 - 기타,화물,남,34세,상해없음,보행자,남,47세,중상
18,2021010800100036,2021년 1월 8일 07시,금요일,충청남도 계룡시 신도안면,중상사고,0,1,0,0,차대사람 - 횡단중,보행자보호의무위반,포장 - 적설,눈,교차로 - 교차로부근,승용,남,51세,상해없음,보행자,여,49세,중상
19,2021010800100179,2021년 1월 8일 13시,금요일,충청남도 천안시 서북구 백석동,중상사고,0,1,0,0,차대사람 - 횡단중,안전운전불이행,포장 - 건조,맑음,교차로 - 교차로안,화물,남,44세,상해없음,보행자,남,18세,중상
