,사고번호,사고일시,요일,시군구,사고내용,사망자수,중상자수,경상자수,부상신고자수,사고유형,법규위반,노면상태,기상상태,도로형태,가해운전자 차종,가해운전자 성별,가해운전자 연령,가해운전자 상해정도,피해운전자 차종,피해운전자 성별,피해운전자 연령,피해운전자 상해정도
0,2018010200100118,2018년 1월 2일 09시,화요일,세종특별자치시 세종특별자치시 조치원읍,경상사고,0,0,1,0,차대사람 - 횡단중,안전운전불이행,포장 - 건조,맑음,교차로 - 교차로부근,승용,남,21세,상해없음,보행자,여,78세,경상
1,2018010400100033,2018년 1월 4일 03시,목요일,세종특별자치시 세종특별자치시 조치원읍,사망사고,1,0,0,0,차대사람 - 차도통행중,과속,포장 - 건조,맑음,단일로 - 고가도로위,승용,남,64세,상해없음,보행자,남,57세,사망
2,2018010400100337,2018년 1월 4일 18시,목요일,세종특별자치시 세종특별자치시 고운동,경상사고,0,0,1,0,차대사람 - 횡단중,안전운전불이행,포장 - 건조,맑음,교차로 - 교차로부근,승합,남,30세,상해없음,보행자,남,7세,경상
3,2018010600100272,2018년 1월 6일 14시,토요일,세종특별자치시 세종특별자치시 조치원읍,부상신고사고,0,0,0,1,차대사람 - 차도통행중,안전운전불이행,포장 - 건조,맑음,교차로 - 교차로안,승용,남,21세,상해없음,보행자,여,60세,부상신고
4,2018010800100117,2018년 1월 8일 08시,월요일,세종특별자치시 세종특별자치시 한솔동,경상사고,0,0,1,0,차대사람 - 기타,안전운전불이행,포장 - 적설,눈,교차로 - 교차로부근,승용,여,42세,상해없음,보행자,남,28세,경상
5,2018010800100561,2018년 1월 8일 21시,월요일,세종특별자치시 세종특별자치시 어진동,경상사고,0,0,1,0,차대사람 - 횡단중,신호위반,포장 - 젖음/습기,흐림,교차로 - 교차로횡단보도내,승용,남,60세,상해없음,보행자,남,51세,경상
6,2018010900100491,2018년 1월 9일 18시,화요일,세종특별자치시 세종특별자치시 어진동,중상사고,0,1,0,0,차대사람 - 횡단중,안전운전불이행,포장 - 젖음/습기,흐림,교차로 - 교차로횡단보도내,승용,남,33세,상해없음,보행자,남,55세,중상
7,2018011100100454,2018년 1월 11일 18시,목요일,세종특별자치시 세종특별자치시 한솔동,중상사고,0,1,0,0,차대사람 - 횡단중,보행자보호의무위반,포장 - 건조,맑음,단일로 - 기타,승용,남,61세,상해없음,보행자,여,13세,중상
8,2018011300100556,2018년 1월 13일 23시,토요일,세종특별자치시 세종특별자치시 조치원읍,사망사고,1,0,0,0,차대사람 - 기타,안전운전불이행,포장 - 기타,맑음,단일로 - 기타,화물,남,75세,상해없음,보행자,남,73세,사망
9,2018011900100084,2018년 1월 19일 06시,금요일,세종특별자치시 세종특별자치시 어진동,중상사고,0,1,0,0,차대사람 - 차도통행중,안전운전불이행,포장 - 젖음/습기,흐림,단일로 - 기타,승용,남,48세,상해없음,보행자,남,29세,중상
10,2018012100100169,2018년 1월 21일 12시,일요일,세종특별자치시 세종특별자치시 나성동,중상사고,0,1,0,0,차대사람 - 횡단중,안전운전불이행,포장 - 건조,맑음,기타 - 기타,승용,여,36세,상해없음,보행자,여,13세,중상
11,2018012200100228,2018년 1월 22일 13시,월요일,세종특별자치시 세종특별자치시 조치원읍,경상사고,0,0,1,0,차대사람 - 횡단중,보행자보호의무위반,포장 - 건조,맑음,단일로 - 기타,승용,남,64세,상해없음,보행자,여,25세,경상
12,2018012200100428,2018년 1월 22일 18시,월요일,세종특별자치시 세종특별자치시 연동면,중상사고,0,1,0,0,차대사람 - 횡단중,안전운전불이행,포장 - 젖음/습기,비,교차로 - 교차로안,승용,남,33세,상해없음,보행자,여,53세,중상
13,2018012500100524,2018년 1월 25일 22시,목요일,세종특별자치시 세종특별자치시 보람동,중상사고,0,1,0,0,차대사람 - 기타,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,승합,남,37세,상해없음,보행자,여,62세,중상
14,2018012700100436,2018년 1월 27일 19시,토요일,세종특별자치시 세종특별자치시 금남면,중상사고,0,1,0,0,차대사람 - 차도통행중,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,화물,남,58세,상해없음,보행자,남,82세,중상
15,2018013100100567,2018년 1월 31일 22시,수요일,세종특별자치시 세종특별자치시 어진동,중상사고,0,1,0,0,차대사람 - 횡단중,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,승용,여,49세,상해없음,보행자,남,53세,중상
16,2018020500100386,2018년 2월 5일 15시,월요일,세종특별자치시 세종특별자치시 조치원읍,경상사고,0,0,1,0,차대사람 - 횡단중,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,승용,남,39세,상해없음,보행자,남,62세,경상
17,2018020900100423,2018년 2월 9일 16시,금요일,세종특별자치시 세종특별자치시 종촌동,경상사고,0,0,1,0,차대사람 - 횡단중,신호위반,포장 - 건조,맑음,단일로 - 기타,화물,남,47세,상해없음,보행자,남,8세,경상
18,2018021700100179,2018년 2월 17일 15시,토요일,세종특별자치시 세종특별자치시 조치원읍,경상사고,0,0,1,0,차대사람 - 보도통행중,안전운전불이행,포장 - 건조,맑음,기타 - 기타,승용,여,46세,상해없음,보행자,여,53세,경상
19,2018022200100552,2018년 2월 22일 22시,목요일,세종특별자치시 세종특별자치시 조치원읍,경상사고,0,0,1,0,차대사람 - 기타,안전운전불이행,포장 - 건조,맑음,교차로 - 교차로안,승합,남,35세,상해없음,보행자,남,66세,경상
20,2018022300100253,2018년 2월 23일 11시,금요일,세종특별자치시 세종특별자치시 조치원읍,경상사고,0,0,1,0,차대사람 - 횡단중,보행자보호의무위반,포장 - 건조,맑음,단일로 - 기타,승용,남,67세,상해없음,보행자,여,47세,경상
