,사고번호,사고일시,요일,시군구,사고내용,사망자수,중상자수,경상자수,부상신고자수,사고유형,법규위반,노면상태,기상상태,도로형태,가해운전자 차종,가해운전자 성별,가해운전자 연령,가해운전자 상해정도,피해운전자 차종,피해운전자 성별,피해운전자 연령,피해운전자 상해정도
3350,2020010100100095,2020년 1월 1일 07시,수요일,충청남도 천안시 서북구 성정동,사망사고,1,0,0,0,차대사람 - 횡단중,안전운전불이행,포장 - 젖음/습기,흐림,단일로 - 기타,승용,남,60세,상해없음,보행자,여,68세,사망
3351,2020010200100147,2020년 1월 2일 10시,목요일,충청남도 금산군 금산읍,중상사고,0,1,0,0,차대사람 - 보도통행중,보행자보호의무위반,포장 - 건조,맑음,단일로 - 기타,승용,남,73세,상해없음,보행자,여,60세,중상
3352,2020010200100228,2020년 1월 2일 13시,목요일,충청남도 서천군 서천읍,경상사고,0,0,1,0,차대사람 - 차도통행중,안전운전불이행,포장 - 건조,맑음,교차로 - 교차로안,승용,남,38세,상해없음,보행자,여,86세,경상
3353,2020010200100358,2020년 1월 2일 17시,목요일,충청남도 당진시 읍내리,중상사고,0,1,0,0,차대사람 - 횡단중,안전운전불이행,포장 - 건조,맑음,교차로 - 교차로안,승용,여,40세,상해없음,보행자,여,81세,중상
3354,2020010200100408,2020년 1월 2일 18시,목요일,충청남도 논산시 내동,중상사고,0,1,0,0,차대사람 - 횡단중,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,승용,남,37세,상해없음,보행자,여,66세,중상
3355,2020010200100479,2020년 1월 2일 20시,목요일,충청남도 천안시 동남구 청수동,경상사고,0,0,1,0,차대사람 - 횡단중,보행자보호의무위반,포장 - 건조,맑음,교차로 - 교차로안,승용,남,62세,상해없음,보행자,남,47세,경상
3356,2020010300100028,2020년 1월 3일 02시,금요일,충청남도 공주시 신관동,중상사고,0,1,0,0,차대사람 - 기타,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,기타불명,기타불명,미분류,기타불명,보행자,남,30세,중상
3357,2020010300100053,2020년 1월 3일 06시,금요일,충청남도 당진시 읍내리,부상신고사고,0,0,0,1,차대사람 - 횡단중,보행자보호의무위반,포장 - 건조,맑음,단일로 - 기타,승용,여,69세,상해없음,보행자,남,60세,부상신고
3358,2020010300100128,2020년 1월 3일 09시,금요일,충청남도 부여군 부여읍,중상사고,0,1,0,0,차대사람 - 기타,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,승용,여,47세,상해없음,보행자,여,84세,중상
3359,2020010300100176,2020년 1월 3일 11시,금요일,충청남도 천안시 서북구 쌍용동,경상사고,0,0,1,0,차대사람 - 횡단중,안전운전불이행,포장 - 건조,맑음,교차로 - 교차로안,승용,남,44세,상해없음,보행자,남,83세,경상
3360,2020010300100599,2020년 1월 3일 23시,금요일,충청남도 천안시 서북구 두정동,경상사고,0,0,1,0,차대사람 - 기타,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,승용,남,19세,상해없음,보행자,여,26세,경상
3361,2020010400100095,2020년 1월 4일 07시,토요일,충청남도 천안시 서북구 두정동,경상사고,0,0,1,0,차대사람 - 기타,안전운전불이행,포장 - 건조,맑음,교차로 - 교차로안,화물,남,75세,상해없음,보행자,남,23세,경상
