,사고번호,사고일시,요일,시군구,사고내용,사망자수,중상자수,경상자수,부상신고자수,사고유형,법규위반,노면상태,기상상태,도로형태,가해운전자 차종,가해운전자 성별,가해운전자 연령,가해운전자 상해정도,피해운전자 차종,피해운전자 성별,피해운전자 연령,피해운전자 상해정도
0,2021010100100168,2021년 1월 1일 18시,금요일,전라북도 군산시 수송동,경상사고,0,0,1,0,차대사람 - 기타,안전운전불이행,포장 - 건조,맑음,교차로 - 교차로안,승용,남,27세,기타불명,보행자,여,18세,경상
1,2021010100100219,2021년 1월 1일 20시,금요일,전라북도 전주시 덕진구 전미동2가,경상사고,0,0,1,0,차대사람 - 기타,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,화물,남,48세,상해없음,보행자,남,62세,경상
2,2021010200100297,2021년 1월 2일 18시,토요일,전라북도 익산시 신용동,중상사고,0,1,0,0,차대사람 - 횡단중,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,승용,남,52세,상해없음,보행자,남,84세,중상
3,2021010300100188,2021년 1월 3일 19시,일요일,전라북도 전주시 완산구 평화동2가,경상사고,0,0,1,0,차대사람 - 횡단중,보행자보호의무위반,포장 - 건조,맑음,교차로 - 교차로횡단보도내,승용,남,45세,상해없음,보행자,여,9세,경상
4,2021010400100098,2021년 1월 4일 10시,월요일,전라북도 김제시 요촌동,중상사고,0,1,0,0,차대사람 - 기타,기타,포장 - 건조,맑음,단일로 - 기타,승용,남,64세,상해없음,보행자,여,63세,중상
5,2021010400100237,2021년 1월 4일 16시,월요일,전라북도 정읍시 신태인읍,경상사고,0,0,1,0,차대사람 - 횡단중,신호위반,포장 - 건조,맑음,교차로 - 교차로안,승용,여,47세,상해없음,보행자,여,65세,경상
6,2021010400100313,2021년 1월 4일 18시,월요일,전라북도 군산시 수송동,경상사고,0,0,1,0,차대사람 - 차도통행중,안전운전불이행,포장 - 건조,맑음,단일로 - 지하차도(도로)내,승용,여,41세,상해없음,보행자,여,83세,경상
7,2021010500100052,2021년 1월 5일 08시,화요일,전라북도 군산시 나운동,경상사고,0,0,1,0,차대사람 - 기타,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,승용,남,38세,상해없음,보행자,여,20세,경상
8,2021010500100091,2021년 1월 5일 10시,화요일,전라북도 전주시 완산구 동서학동,중상사고,0,1,0,0,차대사람 - 횡단중,보행자보호의무위반,포장 - 건조,맑음,교차로 - 교차로횡단보도내,승용,여,51세,상해없음,보행자,여,38세,중상
9,2021010500100241,2021년 1월 5일 16시,화요일,전라북도 전주시 덕진구 금암동,중상사고,0,1,0,0,차대사람 - 차도통행중,안전운전불이행,포장 - 건조,맑음,교차로 - 교차로안,화물,여,54세,상해없음,보행자,남,29세,중상
10,2021010500100242,2021년 1월 5일 16시,화요일,전라북도 김제시 서암동,경상사고,0,0,1,0,차대사람 - 횡단중,신호위반,포장 - 건조,맑음,교차로 - 교차로안,승용,남,70세,상해없음,보행자,남,65세,경상
11,2021010500100278,2021년 1월 5일 17시,화요일,전라북도 익산시 마동,경상사고,0,0,1,0,차대사람 - 보도통행중,보행자보호의무위반,포장 - 건조,맑음,교차로 - 교차로횡단보도내,승용,여,62세,상해없음,보행자,여,59세,경상
12,2021010500100321,2021년 1월 5일 18시,화요일,전라북도 군산시 미장동,중상사고,0,1,0,0,차대사람 - 횡단중,보행자보호의무위반,포장 - 건조,맑음,교차로 - 교차로횡단보도내,승용,남,43세,상해없음,보행자,여,61세,중상
13,2021010500100382,2021년 1월 5일 20시,화요일,전라북도 완주군 봉동읍,경상사고,0,0,1,0,차대사람 - 횡단중,안전운전불이행,포장 - 건조,맑음,교차로 - 교차로부근,승용,남,32세,상해없음,보행자,남,27세,경상
14,2021010500100411,2021년 1월 5일 21시,화요일,전라북도 전주시 덕진구 우아동3가,중상사고,0,1,0,0,차대사람 - 횡단중,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,승용,남,31세,상해없음,보행자,여,75세,중상
15,2021010500100412,2021년 1월 5일 21시,화요일,전라북도 전주시 덕진구 인후동1가,경상사고,0,0,1,0,차대사람 - 기타,기타,포장 - 건조,맑음,단일로 - 기타,승합,남,52세,상해없음,보행자,여,20세,경상
16,2021010600100189,2021년 1월 6일 13시,수요일,전라북도 군산시 중앙로1가,경상사고,0,0,1,0,차대사람 - 기타,안전운전불이행,포장 - 건조,맑음,교차로 - 교차로부근,승용,남,39세,상해없음,보행자,남,46세,경상
17,2021010600100294,2021년 1월 6일 16시,수요일,전라북도 익산시 모현동1가,경상사고,0,0,1,0,차대사람 - 횡단중,신호위반,포장 - 건조,맑음,교차로 - 교차로안,승용,남,60세,상해없음,보행자,남,8세,경상
18,2021010600100459,2021년 1월 6일 20시,수요일,전라북도 전주시 완산구 삼천동1가,중상사고,0,1,0,0,차대사람 - 횡단중,보행자보호의무위반,포장 - 건조,흐림,교차로 - 교차로안,승용,남,69세,상해없음,보행자,남,62세,중상
19,2021010600100460,2021년 1월 6일 20시,수요일,전라북도 익산시 함열읍,중상사고,0,1,0,0,차대사람 - 횡단중,안전운전불이행,포장 - 건조,맑음,교차로 - 교차로안,승용,여,40세,상해없음,보행자,남,66세,중상
20,2021010700100022,2021년 1월 7일 04시,목요일,전라북도 완주군 상관면,중상사고,0,1,0,0,차대사람 - 기타,안전운전불이행,포장 - 서리/결빙,눈,단일로 - 터널,화물,남,48세,상해없음,보행자,남,40세,중상
21,2021010700100159,2021년 1월 7일 12시,목요일,전라북도 전주시 덕진구 진북동,중상사고,0,1,0,0,차대사람 - 횡단중,보행자보호의무위반,포장 - 서리/결빙,눈,교차로 - 교차로횡단보도내,화물,남,55세,상해없음,보행자,남,89세,중상
22,2021011200100065,2021년 1월 12일 08시,화요일,전라북도 익산시 신동,경상사고,0,0,1,0,차대사람 - 차도통행중,안전운전불이행,포장 - 적설,흐림,단일로 - 기타,승용,여,26세,상해없음,보행자,여,25세,경상
23,2021011300100111,2021년 1월 13일 09시,수요일,전라북도 전주시 완산구 중화산동2가,경상사고,0,0,1,0,차대사람 - 횡단중,안전운전불이행,포장 - 건조,맑음,교차로 - 교차로횡단보도내,승용,남,60세,상해없음,보행자,남,21세,경상
24,2021011300100260,2021년 1월 13일 15시,수요일,전라북도 군산시 경암동,경상사고,0,0,1,0,차대사람 - 보도통행중,보행자보호의무위반,포장 - 건조,맑음,교차로 - 교차로횡단보도내,승용,여,44세,상해없음,보행자,남,71세,경상
25,2021011300100369,2021년 1월 13일 18시,수요일,전라북도 전주시 덕진구 산정동,중상사고,0,1,0,0,차대사람 - 횡단중,보행자보호의무위반,포장 - 건조,맑음,교차로 - 교차로안,승용,여,26세,상해없음,보행자,남,64세,중상
26,2021011300100371,2021년 1월 13일 18시,수요일,전라북도 익산시 동산동,중상사고,0,1,0,0,차대사람 - 횡단중,안전운전불이행,포장 - 건조,맑음,교차로 - 교차로안,화물,남,62세,상해없음,보행자,여,60세,중상
27,2021011400100026,2021년 1월 14일 05시,목요일,전라북도 군산시 서수면,중상사고,0,1,0,0,차대사람 - 횡단중,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,승합,남,50세,상해없음,보행자,여,81세,중상
28,2021011400100546,2021년 1월 14일 20시,목요일,전라북도 전주시 덕진구 송천동2가,경상사고,0,0,1,0,차대사람 - 횡단중,보행자보호의무위반,포장 - 건조,맑음,교차로 - 교차로횡단보도내,승용,여,57세,상해없음,보행자,여,48세,경상
29,2021011400100627,2021년 1월 14일 23시,목요일,전라북도 김제시 신풍동,경상사고,0,0,1,0,차대사람 - 횡단중,보행자보호의무위반,포장 - 건조,맑음,교차로 - 교차로부근,자전거,남,16세,상해없음,보행자,남,54세,경상
30,2021011500100179,2021년 1월 15일 12시,금요일,전라북도 익산시 신동,경상사고,0,0,1,0,차대사람 - 횡단중,신호위반,포장 - 건조,맑음,교차로 - 교차로횡단보도내,이륜,남,17세,상해없음,보행자,여,79세,경상
31,2021011500100425,2021년 1월 15일 18시,금요일,전라북도 전주시 완산구 태평동,사망사고,1,0,0,0,차대사람 - 기타,신호위반,포장 - 건조,맑음,교차로 - 교차로안,승용,남,66세,상해없음,보행자,남,75세,사망
32,2021011500100428,2021년 1월 15일 18시,금요일,전라북도 군산시 나운동,경상사고,0,0,1,0,차대사람 - 길가장자리구역통행중,안전운전불이행,포장 - 건조,흐림,기타 - 기타,승용,여,62세,상해없음,보행자,남,79세,경상
33,2021011600100440,2021년 1월 16일 21시,토요일,전라북도 군산시 소룡동,경상사고,0,0,1,0,차대사람 - 횡단중,보행자보호의무위반,포장 - 건조,맑음,교차로 - 교차로횡단보도내,승용,남,61세,상해없음,보행자,남,52세,경상
34,2021011700100220,2021년 1월 17일 18시,일요일,전라북도 남원시 동충동,경상사고,0,0,1,0,차대사람 - 기타,안전운전불이행,포장 - 건조,맑음,주차장 - 주차장,승용,남,63세,상해없음,보행자,여,56세,경상
35,2021011700100262,2021년 1월 17일 20시,일요일,전라북도 전주시 완산구 효자동3가,경상사고,0,0,1,0,차대사람 - 횡단중,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,승용,남,20세,상해없음,보행자,여,24세,경상
36,2021011800100012,2021년 1월 18일 05시,월요일,전라북도 남원시 사매면,중상사고,0,1,0,0,차대사람 - 기타,안전운전불이행,포장 - 적설,눈,단일로 - 기타,기타불명,기타불명,미분류,기타불명,보행자,남,51세,중상
37,2021011900100435,2021년 1월 19일 18시,화요일,전라북도 전주시 완산구 경원동3가,중상사고,0,1,0,0,차대사람 - 횡단중,안전운전불이행,포장 - 건조,맑음,교차로 - 교차로횡단보도내,승용,남,56세,상해없음,보행자,여,78세,중상
38,2021011900100486,2021년 1월 19일 19시,화요일,전라북도 전주시 완산구 효자동1가,경상사고,0,0,1,0,차대사람 - 길가장자리구역통행중,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,이륜,남,61세,상해없음,보행자,여,63세,경상
39,2021012100100415,2021년 1월 21일 18시,목요일,전라북도 부안군 부안읍,경상사고,0,0,1,0,차대사람 - 횡단중,보행자보호의무위반,포장 - 젖음/습기,비,교차로 - 교차로안,승용,여,57세,상해없음,보행자,여,66세,경상
40,2021012200100246,2021년 1월 22일 15시,금요일,전라북도 전주시 덕진구 송천동2가,경상사고,0,0,1,0,차대사람 - 횡단중,보행자보호의무위반,포장 - 건조,맑음,단일로 - 기타,승용,여,44세,상해없음,보행자,남,8세,경상
