,사고번호,사고일시,요일,시군구,사고내용,사망자수,중상자수,경상자수,부상신고자수,사고유형,법규위반,노면상태,기상상태,도로형태,가해운전자 차종,가해운전자 성별,가해운전자 연령,가해운전자 상해정도,피해운전자 차종,피해운전자 성별,피해운전자 연령,피해운전자 상해정도
0,2018010100100003,2018년 1월 1일 00시,월요일,서울특별시 송파구 방이동,경상사고,0,0,1,0,차대사람 - 차도통행중,안전운전불이행,포장 - 건조,맑음,교차로 - 교차로안,승용,남,19세,상해없음,보행자,여,38세,경상
1,2018010100100004,2018년 1월 1일 00시,월요일,서울특별시 성북구 하월곡동,중상사고,0,1,0,0,차대사람 - 횡단중,보행자보호의무위반,포장 - 건조,맑음,교차로 - 교차로횡단보도내,승용,남,64세,상해없음,보행자,남,56세,중상
2,2018010100100024,2018년 1월 1일 01시,월요일,서울특별시 강북구 수유동,경상사고,0,0,1,0,차대사람 - 기타,안전운전불이행,포장 - 건조,흐림,단일로 - 기타,이륜,남,17세,기타불명,보행자,남,64세,경상
3,2018010100100062,2018년 1월 1일 03시,월요일,서울특별시 마포구 서교동,경상사고,0,0,1,0,차대사람 - 기타,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,기타불명,기타불명,미분류,기타불명,보행자,남,45세,경상
4,2018010100100092,2018년 1월 1일 05시,월요일,서울특별시 구로구 가리봉동,중상사고,0,1,0,0,차대사람 - 길가장자리구역통행중,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,승합,남,57세,상해없음,보행자,남,61세,중상
5,2018010100100094,2018년 1월 1일 05시,월요일,서울특별시 노원구 하계동,경상사고,0,0,1,0,차대사람 - 횡단중,보행자보호의무위반,포장 - 건조,맑음,단일로 - 기타,승용,남,56세,상해없음,보행자,남,28세,경상
6,2018010100100104,2018년 1월 1일 06시,월요일,서울특별시 서대문구 창천동,부상신고사고,0,0,0,2,차대사람 - 기타,안전운전불이행,포장 - 건조,맑음,교차로 - 교차로안,승용,남,23세,상해없음,보행자,남,31세,부상신고
7,2018010100100105,2018년 1월 1일 06시,월요일,서울특별시 은평구 증산동,중상사고,0,1,0,0,차대사람 - 기타,신호위반,포장 - 건조,맑음,단일로 - 기타,승용,남,63세,상해없음,보행자,여,41세,중상
8,2018010100100108,2018년 1월 1일 06시,월요일,서울특별시 은평구 갈현동,경상사고,0,0,1,0,차대사람 - 차도통행중,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,승용,여,61세,상해없음,보행자,남,22세,경상
9,2018010100100119,2018년 1월 1일 07시,월요일,서울특별시 관악구 신림동,부상신고사고,0,0,0,1,차대사람 - 횡단중,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,승용,남,56세,상해없음,보행자,남,21세,부상신고
