,사고번호,사고일시,요일,시군구,사고내용,사망자수,중상자수,경상자수,부상신고자수,사고유형,법규위반,노면상태,기상상태,도로형태,가해운전자 차종,가해운전자 성별,가해운전자 연령,가해운전자 상해정도,피해운전자 차종,피해운전자 성별,피해운전자 연령,피해운전자 상해정도
19874,2020010100100001,2020년 1월 1일 00시,수요일,서울특별시 양천구 목동,경상사고,0,0,1,0,차대사람 - 기타,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,이륜,남,56세,상해없음,보행자,남,25세,경상
19875,2020010100100016,2020년 1월 1일 01시,수요일,서울특별시 영등포구 영등포동3가,경상사고,0,0,1,0,차대사람 - 기타,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,승용,남,54세,상해없음,보행자,남,31세,경상
19876,2020010100100017,2020년 1월 1일 01시,수요일,서울특별시 구로구 구로동,중상사고,0,2,3,0,차대사람 - 횡단중,신호위반,포장 - 건조,맑음,교차로 - 교차로안,승용,남,23세,상해없음,보행자,남,46세,중상
19877,2020010100100052,2020년 1월 1일 03시,수요일,서울특별시 마포구 상수동,부상신고사고,0,0,0,1,차대사람 - 기타,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,기타불명,기타불명,미분류,기타불명,보행자,남,23세,부상신고
19878,2020010100100053,2020년 1월 1일 03시,수요일,서울특별시 노원구 상계동,경상사고,0,0,1,0,차대사람 - 횡단중,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,승용,여,47세,상해없음,보행자,남,47세,경상
19879,2020010100100054,2020년 1월 1일 03시,수요일,서울특별시 서초구 방배동,중상사고,0,1,0,0,차대사람 - 길가장자리구역통행중,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,승용,여,48세,상해없음,보행자,남,30세,중상
19880,2020010100100064,2020년 1월 1일 05시,수요일,서울특별시 강남구 도곡동,사망사고,1,0,0,0,차대사람 - 차도통행중,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,승용,남,63세,상해없음,보행자,여,29세,사망
19881,2020010100100110,2020년 1월 1일 09시,수요일,서울특별시 강서구 화곡동,경상사고,0,0,1,0,차대사람 - 기타,안전운전불이행,포장 - 건조,맑음,교차로 - 교차로부근,승용,여,31세,상해없음,보행자,여,43세,경상
19882,2020010100100111,2020년 1월 1일 09시,수요일,서울특별시 송파구 방이동,중상사고,0,1,0,0,차대사람 - 차도통행중,안전운전불이행,포장 - 서리/결빙,눈,단일로 - 기타,승용,남,51세,상해없음,보행자,여,61세,중상
19883,2020010100100180,2020년 1월 1일 14시,수요일,서울특별시 서대문구 냉천동,부상신고사고,0,0,0,1,차대사람 - 기타,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,승용,남,40세,상해없음,보행자,남,56세,부상신고
