,사고번호,사고일시,요일,시군구,사고내용,사망자수,중상자수,경상자수,부상신고자수,사고유형,법규위반,노면상태,기상상태,도로형태,가해운전자 차종,가해운전자 성별,가해운전자 연령,가해운전자 상해정도,피해운전자 차종,피해운전자 성별,피해운전자 연령,피해운전자 상해정도
0,2018010100100015,2018년 1월 1일 00시,월요일,경상북도 안동시 옥동,경상사고,0,0,1,0,차대사람 - 보도통행중,안전운전불이행,포장 - 건조,맑음,기타 - 기타,승용,남,42세,상해없음,보행자,남,48세,경상
1,2018010100100215,2018년 1월 1일 12시,월요일,경상북도 영덕군 강구면,경상사고,0,0,1,0,차대사람 - 보도통행중,보행자보호의무위반,포장 - 건조,맑음,교차로 - 교차로부근,승용,남,42세,상해없음,보행자,남,84세,경상
2,2018010100100362,2018년 1월 1일 19시,월요일,경상북도 안동시 당북동,경상사고,0,0,1,0,차대사람 - 횡단중,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,승용,남,53세,상해없음,보행자,여,63세,경상
3,2018010100100383,2018년 1월 1일 20시,월요일,경상북도 경산시 하양읍,경상사고,0,0,1,0,차대사람 - 기타,보행자보호의무위반,포장 - 건조,맑음,교차로 - 교차로횡단보도내,승용,여,53세,상해없음,보행자,남,29세,경상
4,2018010100100384,2018년 1월 1일 20시,월요일,경상북도 포항시 남구 연일읍,경상사고,0,0,1,0,차대사람 - 차도통행중,안전운전불이행,포장 - 건조,맑음,교차로 - 교차로안,승용,남,55세,상해없음,보행자,여,61세,경상
5,2018010100100415,2018년 1월 1일 22시,월요일,경상북도 포항시 북구 덕수동,중상사고,0,1,0,0,차대사람 - 횡단중,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,승용,남,18세,상해없음,보행자,남,59세,중상
6,2018010200100072,2018년 1월 2일 07시,화요일,경상북도 구미시 형곡동,부상신고사고,0,0,0,1,차대사람 - 기타,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,승용,남,46세,상해없음,보행자,여,48세,부상신고
7,2018010200100332,2018년 1월 2일 17시,화요일,경상북도 포항시 남구 구룡포읍,중상사고,0,1,0,0,차대사람 - 보도통행중,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,화물,남,69세,상해없음,보행자,여,67세,중상
8,2018010200100418,2018년 1월 2일 19시,화요일,경상북도 영천시 완산동,경상사고,0,0,1,0,차대사람 - 보도통행중,기타,포장 - 건조,맑음,단일로 - 기타,승용,남,55세,상해없음,보행자,여,48세,경상
9,2018010200100468,2018년 1월 2일 23시,화요일,경상북도 김천시 평화동,경상사고,0,0,1,0,차대사람 - 차도통행중,안전운전불이행,비포장 - 건조,흐림,기타 - 기타,이륜,남,17세,상해없음,보행자,여,32세,경상
