,사고번호,사고일시,요일,시군구,사고내용,사망자수,중상자수,경상자수,부상신고자수,사고유형,법규위반,노면상태,기상상태,도로형태,가해운전자 차종,가해운전자 성별,가해운전자 연령,가해운전자 상해정도,피해운전자 차종,피해운전자 성별,피해운전자 연령,피해운전자 상해정도
3110,2020010100100148,2020년 1월 1일 11시,수요일,대전광역시 중구 오류동,경상사고,0,0,1,0,차대사람 - 기타,신호위반,포장 - 건조,맑음,단일로 - 기타,승용,남,51세,상해없음,보행자,남,36세,경상
3111,2020010100100352,2020년 1월 1일 22시,수요일,대전광역시 유성구 구암동,경상사고,0,0,1,0,차대사람 - 기타,안전운전불이행,포장 - 건조,맑음,교차로 - 교차로부근,승용,남,65세,상해없음,보행자,남,56세,경상
3112,2020010100100361,2020년 1월 1일 23시,수요일,대전광역시 중구 선화동,경상사고,0,0,1,0,차대사람 - 횡단중,안전운전불이행,포장 - 건조,맑음,교차로 - 교차로안,승용,남,56세,상해없음,보행자,남,41세,경상
3113,2020010200100012,2020년 1월 2일 02시,목요일,대전광역시 중구 대흥동,부상신고사고,0,0,0,1,차대사람 - 길가장자리구역통행중,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,승용,남,29세,상해없음,보행자,남,23세,부상신고
3114,2020010200100209,2020년 1월 2일 12시,목요일,대전광역시 중구 대흥동,경상사고,0,0,1,0,차대사람 - 기타,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,승용,여,33세,기타불명,보행자,남,39세,경상
3115,2020010200100210,2020년 1월 2일 12시,목요일,대전광역시 서구 탄방동,경상사고,0,0,1,0,차대사람 - 기타,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,이륜,남,23세,상해없음,보행자,여,76세,경상
3116,2020010200100242,2020년 1월 2일 13시,목요일,대전광역시 서구 월평동,경상사고,0,0,1,0,차대사람 - 기타,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,화물,남,54세,상해없음,보행자,남,53세,경상
3117,2020010200100304,2020년 1월 2일 15시,목요일,대전광역시 동구 삼성동,부상신고사고,0,0,0,1,차대사람 - 횡단중,보행자보호의무위반,포장 - 건조,맑음,교차로 - 교차로부근,승용,여,43세,상해없음,보행자,남,63세,부상신고
3118,2020010200100467,2020년 1월 2일 19시,목요일,대전광역시 서구 둔산동,경상사고,0,0,1,0,차대사람 - 길가장자리구역통행중,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,승용,남,61세,상해없음,보행자,여,25세,경상
3119,2020010200100491,2020년 1월 2일 20시,목요일,대전광역시 서구 가장동,중상사고,0,1,0,0,차대사람 - 기타,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,화물,남,38세,기타불명,보행자,남,49세,중상
3120,2020010200100525,2020년 1월 2일 21시,목요일,대전광역시 서구 변동,중상사고,0,1,0,0,차대사람 - 기타,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,이륜,남,31세,상해없음,보행자,여,74세,중상
3121,2020010300100012,2020년 1월 3일 00시,금요일,대전광역시 유성구 지족동,경상사고,0,0,1,0,차대사람 - 기타,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,승용,남,40세,상해없음,보행자,남,26세,경상
