,사고번호,사고일시,요일,시군구,사고내용,사망자수,중상자수,경상자수,부상신고자수,사고유형,법규위반,노면상태,기상상태,도로형태,가해운전자 차종,가해운전자 성별,가해운전자 연령,가해운전자 상해정도,피해운전자 차종,피해운전자 성별,피해운전자 연령,피해운전자 상해정도
1619,2019010100100034,2019년 1월 1일 01시,화요일,충청남도 아산시 탕정면,중상사고,0,1,0,0,차대사람 - 기타,과속,포장 - 건조,맑음,단일로 - 기타,승용,남,36세,상해없음,보행자,남,26세,중상
1620,2019010100100133,2019년 1월 1일 10시,화요일,충청남도 서천군 서면,중상사고,0,1,0,0,차대사람 - 기타,안전운전불이행,포장 - 젖음/습기,눈,교차로 - 교차로부근,승용,남,39세,상해없음,보행자,남,39세,중상
1621,2019010100100348,2019년 1월 1일 23시,화요일,충청남도 천안시 서북구 두정동,경상사고,0,0,1,0,차대사람 - 횡단중,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,승용,남,30세,상해없음,보행자,남,29세,경상
1622,2019010200100049,2019년 1월 2일 05시,수요일,충청남도 아산시 탕정면,중상사고,0,1,0,0,차대사람 - 횡단중,신호위반,포장 - 건조,맑음,교차로 - 교차로횡단보도내,승용,남,53세,상해없음,보행자,여,57세,중상
1623,2019010200100066,2019년 1월 2일 06시,수요일,충청남도 아산시 둔포면,경상사고,0,0,1,0,차대사람 - 기타,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,화물,남,41세,상해없음,보행자,남,76세,경상
1624,2019010200100067,2019년 1월 2일 06시,수요일,충청남도 천안시 동남구 봉명동,중상사고,0,1,0,0,차대사람 - 횡단중,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,승용,여,51세,상해없음,보행자,남,59세,중상
1625,2019010200100091,2019년 1월 2일 07시,수요일,충청남도 보령시 대천동,중상사고,0,1,0,0,차대사람 - 보도통행중,보행자보호의무위반,포장 - 건조,맑음,교차로 - 교차로횡단보도내,승용,남,72세,상해없음,보행자,남,69세,중상
1626,2019010200100153,2019년 1월 2일 10시,수요일,충청남도 금산군 금산읍,경상사고,0,0,1,0,차대사람 - 횡단중,보행자보호의무위반,포장 - 건조,맑음,교차로 - 교차로안,화물,남,64세,상해없음,보행자,여,67세,경상
1627,2019010200100245,2019년 1월 2일 14시,수요일,충청남도 공주시 산성동,경상사고,0,0,1,0,차대사람 - 보도통행중,기타,포장 - 건조,맑음,단일로 - 기타,이륜,여,70세,상해없음,보행자,여,59세,경상
1628,2019010200100438,2019년 1월 2일 19시,수요일,충청남도 논산시 성동면,중상사고,0,1,0,0,차대사람 - 차도통행중,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,승용,남,38세,상해없음,보행자,남,44세,중상
1629,2019010300100211,2019년 1월 3일 12시,목요일,충청남도 천안시 서북구 쌍용동,중상사고,0,1,0,0,차대사람 - 횡단중,안전운전불이행,포장 - 건조,맑음,교차로 - 교차로안,승용,남,51세,상해없음,보행자,여,17세,중상
1630,2019010300100213,2019년 1월 3일 12시,목요일,충청남도 천안시 동남구 봉명동,경상사고,0,0,1,0,차대사람 - 횡단중,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,승용,여,53세,상해없음,보행자,여,71세,경상
1631,2019010300100235,2019년 1월 3일 13시,목요일,충청남도 서산시 읍내동,중상사고,0,1,0,0,차대사람 - 보도통행중,보행자보호의무위반,포장 - 건조,맑음,교차로 - 교차로횡단보도내,승용,남,71세,상해없음,보행자,여,79세,중상
1632,2019010300100236,2019년 1월 3일 13시,목요일,충청남도 서천군 장항읍,경상사고,0,0,1,0,차대사람 - 기타,안전운전불이행,포장 - 건조,맑음,주차장 - 주차장,승용,여,47세,상해없음,보행자,여,16세,경상
1633,2019010300100461,2019년 1월 3일 20시,목요일,충청남도 홍성군 홍성읍,경상사고,0,0,1,0,차대사람 - 보도통행중,보행자보호의무위반,포장 - 건조,맑음,교차로 - 교차로안,승용,남,71세,상해없음,보행자,여,41세,경상
1634,2019010400100045,2019년 1월 4일 04시,금요일,충청남도 천안시 서북구 쌍용동,중상사고,0,1,0,0,차대사람 - 횡단중,안전운전불이행,포장 - 건조,맑음,교차로 - 교차로부근,승용,여,24세,상해없음,보행자,여,63세,중상
1635,2019010400100378,2019년 1월 4일 18시,금요일,충청남도 예산군 고덕면,경상사고,0,0,1,0,차대사람 - 차도통행중,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,승용,남,55세,기타불명,보행자,여,55세,경상
1636,2019010400100379,2019년 1월 4일 18시,금요일,충청남도 천안시 동남구 성남면,중상사고,0,1,0,0,차대사람 - 기타,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,승용,남,65세,상해없음,보행자,여,60세,중상
1637,2019010400100431,2019년 1월 4일 19시,금요일,충청남도 천안시 동남구 풍세면,경상사고,0,0,1,0,차대사람 - 횡단중,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,승용,여,53세,상해없음,보행자,남,60세,경상
1638,2019010500100022,2019년 1월 5일 00시,토요일,충청남도 천안시 동남구 신방동,경상사고,0,0,1,0,차대사람 - 횡단중,보행자보호의무위반,포장 - 건조,맑음,교차로 - 교차로부근,승용,남,23세,상해없음,보행자,남,31세,경상
1639,2019010500100062,2019년 1월 5일 02시,토요일,충청남도 서산시 예천동,경상사고,0,0,2,0,차대사람 - 보도통행중,기타,포장 - 건조,맑음,단일로 - 기타,승용,남,20세,상해없음,보행자,남,19세,경상
1640,2019010500100276,2019년 1월 5일 14시,토요일,충청남도 천안시 동남구 영성동,경상사고,0,0,1,0,차대사람 - 기타,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,승용,여,41세,상해없음,보행자,남,84세,경상
1641,2019010500100435,2019년 1월 5일 19시,토요일,충청남도 당진시 읍내리,중상사고,0,1,0,0,차대사람 - 횡단중,보행자보호의무위반,포장 - 건조,맑음,교차로 - 교차로횡단보도내,승용,남,60세,상해없음,보행자,남,62세,중상
1642,2019010600100079,2019년 1월 6일 06시,일요일,충청남도 당진시 원당리,중상사고,0,1,0,0,차대사람 - 횡단중,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,승용,남,32세,상해없음,보행자,남,24세,중상
1643,2019010700100043,2019년 1월 7일 04시,월요일,충청남도 천안시 동남구 신부동,경상사고,0,0,1,0,차대사람 - 횡단중,보행자보호의무위반,포장 - 건조,맑음,교차로 - 교차로안,화물,남,60세,상해없음,보행자,여,48세,경상
1644,2019010700100089,2019년 1월 7일 07시,월요일,충청남도 천안시 서북구 와촌동,중상사고,0,1,0,0,차대사람 - 횡단중,보행자보호의무위반,포장 - 건조,맑음,교차로 - 교차로부근,승합,남,66세,상해없음,보행자,남,73세,중상
1645,2019010700100091,2019년 1월 7일 07시,월요일,충청남도 천안시 동남구 구룡동,경상사고,0,0,1,0,차대사람 - 횡단중,보행자보호의무위반,포장 - 건조,맑음,교차로 - 교차로횡단보도내,승용,여,22세,상해없음,보행자,여,51세,경상
1646,2019010700100120,2019년 1월 7일 08시,월요일,충청남도 천안시 동남구 구룡동,경상사고,0,0,1,0,차대사람 - 횡단중,보행자보호의무위반,포장 - 건조,맑음,교차로 - 교차로안,화물,남,40세,상해없음,보행자,여,23세,경상
1647,2019010700100152,2019년 1월 7일 09시,월요일,충청남도 홍성군 홍성읍,사망사고,1,0,0,0,차대사람 - 횡단중,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,승용,남,73세,기타불명,보행자,여,62세,사망
1648,2019010700100172,2019년 1월 7일 10시,월요일,충청남도 금산군 추부면,중상사고,0,1,0,0,차대사람 - 기타,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,승합,남,50세,상해없음,보행자,여,82세,중상
1649,2019010700100255,2019년 1월 7일 13시,월요일,충청남도 천안시 동남구 대흥동,경상사고,0,0,1,0,차대사람 - 횡단중,보행자보호의무위반,포장 - 건조,맑음,교차로 - 교차로부근,기타불명,기타불명,미분류,기타불명,보행자,남,69세,경상
1650,2019010700100373,2019년 1월 7일 17시,월요일,충청남도 아산시 인주면,중상사고,0,1,0,0,차대사람 - 횡단중,신호위반,포장 - 건조,맑음,단일로 - 기타,승용,여,58세,상해없음,보행자,남,34세,중상
1651,2019010700100444,2019년 1월 7일 19시,월요일,충청남도 아산시 온천동,경상사고,0,0,1,0,차대사람 - 횡단중,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,이륜,남,35세,상해없음,보행자,여,17세,경상
