,사고번호,사고일시,요일,시군구,사고내용,사망자수,중상자수,경상자수,부상신고자수,사고유형,법규위반,노면상태,기상상태,도로형태,가해운전자 차종,가해운전자 성별,가해운전자 연령,가해운전자 상해정도,피해운전자 차종,피해운전자 성별,피해운전자 연령,피해운전자 상해정도
4711,2020010100100046,2020년 1월 1일 02시,수요일,경상북도 경산시 조영동,부상신고사고,0,0,0,1,차대사람 - 기타,안전운전불이행,포장 - 건조,맑음,교차로 - 교차로부근,이륜,남,29세,상해없음,보행자,여,21세,부상신고
4712,2020010100100047,2020년 1월 1일 02시,수요일,경상북도 구미시 사곡동,경상사고,0,0,1,0,차대사람 - 기타,안전운전불이행,비포장 - 건조,맑음,교차로 - 교차로부근,승용,남,34세,상해없음,보행자,남,34세,경상
4713,2020010100100146,2020년 1월 1일 11시,수요일,경상북도 영덕군 강구면,경상사고,0,0,1,0,차대사람 - 길가장자리구역통행중,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,승합,여,71세,상해없음,보행자,여,54세,경상
4714,2020010100100274,2020년 1월 1일 18시,수요일,경상북도 상주시 무양동,경상사고,0,0,1,0,차대사람 - 길가장자리구역통행중,안전운전불이행,포장 - 건조,맑음,교차로 - 교차로부근,화물,여,51세,상해없음,보행자,여,22세,경상
4715,2020010200100124,2020년 1월 2일 09시,목요일,경상북도 영덕군 영덕읍,경상사고,0,0,1,0,차대사람 - 기타,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,화물,남,27세,상해없음,보행자,여,77세,경상
4716,2020010200100175,2020년 1월 2일 11시,목요일,경상북도 경주시 황남동,중상사고,0,1,0,0,차대사람 - 차도통행중,안전운전불이행,포장 - 건조,맑음,단일로 - 지하차도(도로)내,승용,남,38세,상해없음,보행자,여,23세,중상
4717,2020010200100329,2020년 1월 2일 16시,목요일,경상북도 경주시 감포읍,중상사고,0,1,0,0,차대사람 - 차도통행중,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,승용,남,54세,상해없음,보행자,여,66세,중상
4718,2020010200100364,2020년 1월 2일 17시,목요일,경상북도 문경시 점촌동,중상사고,0,1,0,0,차대사람 - 기타,보행자보호의무위반,포장 - 건조,맑음,교차로 - 교차로횡단보도내,승용,남,69세,상해없음,보행자,여,40세,중상
4719,2020010300100030,2020년 1월 3일 02시,금요일,경상북도 포항시 북구 죽도동,중상사고,0,2,0,0,차대사람 - 기타,안전운전불이행,포장 - 건조,맑음,교차로 - 교차로안,승용,남,18세,상해없음,보행자,남,40세,중상
4720,2020010300100329,2020년 1월 3일 15시,금요일,경상북도 포항시 북구 용흥동,경상사고,0,0,1,0,차대사람 - 기타,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,승용,남,47세,상해없음,보행자,여,63세,경상
4721,2020010300100364,2020년 1월 3일 16시,금요일,경상북도 포항시 남구 해도동,경상사고,0,0,1,0,차대사람 - 기타,안전운전불이행,포장 - 건조,흐림,교차로 - 교차로부근,승용,남,64세,상해없음,보행자,여,76세,경상
4722,2020010300100562,2020년 1월 3일 21시,금요일,경상북도 경주시 황성동,경상사고,0,0,1,0,차대사람 - 횡단중,보행자보호의무위반,포장 - 건조,맑음,단일로 - 기타,승합,남,58세,상해없음,보행자,남,18세,경상
