,사고번호,사고일시,요일,시군구,사고내용,사망자수,중상자수,경상자수,부상신고자수,사고유형,법규위반,노면상태,기상상태,도로형태,가해운전자 차종,가해운전자 성별,가해운전자 연령,가해운전자 상해정도,피해운전자 차종,피해운전자 성별,피해운전자 연령,피해운전자 상해정도
1519,2019010100100058,2019년 1월 1일 03시,화요일,전라북도 익산시 신동,경상사고,0,0,2,0,차대사람 - 기타,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,승용,여,31세,상해없음,보행자,남,24세,경상
1520,2019010100100147,2019년 1월 1일 11시,화요일,전라북도 임실군 신평면,중상사고,0,1,0,0,차대사람 - 횡단중,안전운전불이행,포장 - 건조,맑음,교차로 - 교차로안,화물,남,50세,상해없음,보행자,남,71세,중상
1521,2019010100100292,2019년 1월 1일 19시,화요일,전라북도 익산시 영등동,경상사고,0,0,1,0,차대사람 - 보도통행중,기타,포장 - 젖음/습기,눈,기타 - 기타,승용,남,50세,상해없음,보행자,여,24세,경상
1522,2019010200100022,2019년 1월 2일 00시,수요일,전라북도 전주시 덕진구 송천동1가,중상사고,0,1,0,0,차대사람 - 기타,과속,포장 - 건조,맑음,교차로 - 교차로안,승용,남,34세,상해없음,보행자,남,22세,중상
1523,2019010200100068,2019년 1월 2일 06시,수요일,전라북도 전주시 완산구 서서학동,중상사고,0,1,0,0,차대사람 - 횡단중,안전운전불이행,포장 - 건조,맑음,교차로 - 교차로안,승용,남,33세,상해없음,보행자,남,63세,중상
1524,2019010200100155,2019년 1월 2일 10시,수요일,전라북도 익산시 함열읍,중상사고,0,1,0,0,차대사람 - 횡단중,안전운전불이행,포장 - 건조,맑음,교차로 - 교차로부근,화물,남,53세,상해없음,보행자,여,79세,중상
1525,2019010200100195,2019년 1월 2일 12시,수요일,전라북도 전주시 덕진구 금암동,경상사고,0,0,1,0,차대사람 - 기타,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,승용,여,44세,상해없음,보행자,여,40세,경상
1526,2019010200100213,2019년 1월 2일 13시,수요일,전라북도 군산시 미룡동,중상사고,0,1,0,0,차대사람 - 횡단중,보행자보호의무위반,포장 - 건조,맑음,교차로 - 교차로횡단보도내,승합,남,49세,상해없음,보행자,남,7세,중상
1527,2019010200100307,2019년 1월 2일 16시,수요일,전라북도 전주시 완산구 동완산동,사망사고,1,0,0,0,차대사람 - 횡단중,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,승용,남,79세,상해없음,보행자,여,77세,사망
1528,2019010200100308,2019년 1월 2일 16시,수요일,전라북도 전주시 덕진구 여의동,부상신고사고,0,0,0,1,차대사람 - 횡단중,안전운전불이행,포장 - 건조,맑음,교차로 - 교차로횡단보도내,기타불명,기타불명,미분류,기타불명,보행자,여,17세,부상신고
1529,2019010200100390,2019년 1월 2일 18시,수요일,전라북도 군산시 대명동,경상사고,0,0,1,0,차대사람 - 기타,안전운전불이행,포장 - 건조,맑음,교차로 - 교차로안,화물,남,37세,상해없음,보행자,남,53세,경상
1530,2019010300100143,2019년 1월 3일 09시,목요일,전라북도 전주시 덕진구 송천동2가,중상사고,0,1,0,0,차대사람 - 기타,기타,포장 - 건조,맑음,단일로 - 기타,승용,남,30세,상해없음,보행자,여,7세,중상
