,사고번호,사고일시,요일,시군구,사고내용,사망자수,중상자수,경상자수,부상신고자수,사고유형,법규위반,노면상태,기상상태,도로형태,가해운전자 차종,가해운전자 성별,가해운전자 연령,가해운전자 상해정도,피해운전자 차종,피해운전자 성별,피해운전자 연령,피해운전자 상해정도
0,2021010100100115,2021년 1월 1일 15시,금요일,부산광역시 북구 구포동,중상사고,0,1,0,0,차대사람 - 보도통행중,안전운전불이행,포장 - 건조,맑음,교차로 - 교차로안,승용,남,19세,상해없음,보행자,여,63세,중상
1,2021010200100012,2021년 1월 2일 02시,토요일,부산광역시 사하구 감천동,중상사고,0,1,0,0,차대사람 - 횡단중,과속,포장 - 건조,맑음,단일로 - 기타,승용,남,34세,상해없음,보행자,남,17세,중상
2,2021010200100101,2021년 1월 2일 12시,토요일,부산광역시 북구 화명동,중상사고,0,1,0,0,차대사람 - 횡단중,신호위반,포장 - 건조,맑음,단일로 - 지하차도(도로)내,이륜,남,38세,상해없음,보행자,여,58세,중상
3,2021010200100144,2021년 1월 2일 13시,토요일,부산광역시 남구 대연동,경상사고,0,0,1,0,차대사람 - 기타,교차로운행방법위반,포장 - 건조,맑음,교차로 - 교차로안,승용,남,53세,상해없음,보행자,남,24세,경상
4,2021010200100209,2021년 1월 2일 15시,토요일,부산광역시 남구 용호동,경상사고,0,0,1,0,차대사람 - 기타,안전운전불이행,포장 - 건조,맑음,기타 - 기타,승용,남,44세,상해없음,보행자,여,66세,경상
5,2021010200100256,2021년 1월 2일 17시,토요일,부산광역시 북구 화명동,경상사고,0,0,1,0,차대사람 - 차도통행중,안전운전불이행,포장 - 건조,맑음,단일로 - 지하차도(도로)내,승용,남,67세,상해없음,보행자,여,41세,경상
6,2021010200100321,2021년 1월 2일 19시,토요일,부산광역시 사하구 장림동,부상신고사고,0,0,0,1,차대사람 - 기타,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,승합,남,46세,상해없음,보행자,남,51세,부상신고
7,2021010200100388,2021년 1월 2일 21시,토요일,부산광역시 부산진구 양정동,부상신고사고,0,0,0,1,차대사람 - 횡단중,안전운전불이행,포장 - 건조,맑음,교차로 - 교차로안,승용,남,28세,상해없음,보행자,남,75세,부상신고
8,2021010200100389,2021년 1월 2일 21시,토요일,부산광역시 연제구 연산동,경상사고,0,0,1,0,차대사람 - 횡단중,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,승용,남,47세,상해없음,보행자,남,72세,경상
9,2021010200100390,2021년 1월 2일 21시,토요일,부산광역시 사상구 학장동,경상사고,0,0,1,0,차대사람 - 기타,안전운전불이행,포장 - 건조,맑음,교차로 - 교차로부근,승용,남,30세,상해없음,보행자,남,66세,경상
10,2021010200100419,2021년 1월 2일 22시,토요일,부산광역시 서구 충무동3가,부상신고사고,0,0,0,1,차대사람 - 길가장자리구역통행중,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,승용,남,33세,상해없음,보행자,남,47세,부상신고
11,2021010300100038,2021년 1월 3일 10시,일요일,부산광역시 기장군 정관읍,경상사고,0,0,1,0,차대사람 - 횡단중,안전운전불이행,포장 - 건조,맑음,교차로 - 교차로안,승용,남,29세,상해없음,보행자,여,44세,경상
12,2021010300100113,2021년 1월 3일 15시,일요일,부산광역시 서구 충무동1가,중상사고,0,1,0,0,차대사람 - 기타,안전운전불이행,포장 - 건조,맑음,교차로 - 교차로부근,승용,남,73세,상해없음,보행자,여,70세,중상
13,2021010300100220,2021년 1월 3일 21시,일요일,부산광역시 수영구 광안동,경상사고,0,0,1,0,차대사람 - 횡단중,신호위반,포장 - 건조,맑음,교차로 - 교차로안,이륜,남,21세,상해없음,보행자,남,27세,경상
14,2021010400100177,2021년 1월 4일 14시,월요일,부산광역시 동래구 사직동,경상사고,0,0,1,0,차대사람 - 기타,보행자보호의무위반,포장 - 건조,맑음,단일로 - 기타,이륜,남,65세,기타불명,보행자,남,8세,경상
15,2021010400100203,2021년 1월 4일 15시,월요일,부산광역시 서구 토성동4가,경상사고,0,0,1,0,차대사람 - 차도통행중,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,화물,남,79세,상해없음,보행자,여,61세,경상
16,2021010400100204,2021년 1월 4일 15시,월요일,부산광역시 동래구 명륜동,경상사고,0,0,1,0,차대사람 - 기타,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,승용,남,49세,상해없음,보행자,남,31세,경상
17,2021010400100205,2021년 1월 4일 15시,월요일,부산광역시 금정구 부곡동,경상사고,0,0,1,0,차대사람 - 차도통행중,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,승용,여,29세,상해없음,보행자,여,65세,경상
18,2021010400100294,2021년 1월 4일 18시,월요일,부산광역시 서구 아미동2가,중상사고,0,1,0,0,차대사람 - 횡단중,보행자보호의무위반,포장 - 건조,맑음,교차로 - 교차로횡단보도내,이륜,남,58세,상해없음,보행자,여,82세,중상
19,2021010400100339,2021년 1월 4일 19시,월요일,부산광역시 동구 범일동,중상사고,0,1,0,0,차대사람 - 횡단중,신호위반,포장 - 건조,맑음,교차로 - 교차로횡단보도내,승용,여,57세,상해없음,보행자,여,73세,중상
20,2021010400100340,2021년 1월 4일 19시,월요일,부산광역시 북구 화명동,경상사고,0,0,1,0,차대사람 - 횡단중,신호위반,포장 - 건조,맑음,교차로 - 교차로안,이륜,남,23세,상해없음,보행자,여,16세,경상
21,2021010400100341,2021년 1월 4일 19시,월요일,부산광역시 영도구 신선동3가,중상사고,0,1,0,0,차대사람 - 기타,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,이륜,남,21세,상해없음,보행자,남,80세,중상
22,2021010400100343,2021년 1월 4일 19시,월요일,부산광역시 해운대구 반여동,경상사고,0,0,1,0,차대사람 - 길가장자리구역통행중,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,승용,남,45세,상해없음,보행자,남,66세,경상
23,2021010400100344,2021년 1월 4일 19시,월요일,부산광역시 부산진구 가야동,경상사고,0,0,1,0,차대사람 - 기타,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,화물,남,63세,상해없음,보행자,남,65세,경상
