,사고번호,사고일시,요일,시군구,사고내용,사망자수,중상자수,경상자수,부상신고자수,사고유형,법규위반,노면상태,기상상태,도로형태,가해운전자 차종,가해운전자 성별,가해운전자 연령,가해운전자 상해정도,피해운전자 차종,피해운전자 성별,피해운전자 연령,피해운전자 상해정도
258,2020010100100197,2020년 1월 1일 14시,수요일,세종특별자치시 세종특별자치시 가람동,경상사고,0,0,1,0,차대사람 - 기타,안전운전불이행,포장 - 건조,맑음,교차로 - 교차로안,승용,남,74세,상해없음,보행자,남,23세,경상
259,2020010200100438,2020년 1월 2일 18시,목요일,세종특별자치시 세종특별자치시 조치원읍,중상사고,0,1,0,0,차대사람 - 횡단중,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,승용,남,44세,상해없음,보행자,여,57세,중상
260,2020010700100528,2020년 1월 7일 18시,화요일,세종특별자치시 세종특별자치시 아름동,중상사고,0,1,1,0,차대사람 - 기타,신호위반,포장 - 젖음/습기,비,교차로 - 교차로횡단보도내,이륜,남,20세,중상,보행자,남,57세,경상
261,2020011300100325,2020년 1월 13일 15시,월요일,세종특별자치시 세종특별자치시 조치원읍,경상사고,0,0,1,0,차대사람 - 기타,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,승용,여,60세,상해없음,보행자,여,62세,경상
262,2020011300100406,2020년 1월 13일 17시,월요일,세종특별자치시 세종특별자치시 아름동,중상사고,0,1,0,0,차대사람 - 기타,보행자보호의무위반,포장 - 건조,맑음,교차로 - 교차로안,이륜,남,18세,상해없음,보행자,여,15세,중상
263,2020011400100575,2020년 1월 14일 21시,화요일,세종특별자치시 세종특별자치시 새롬동,중상사고,0,1,1,0,차대사람 - 횡단중,보행자보호의무위반,포장 - 건조,맑음,교차로 - 교차로안,승용,여,38세,상해없음,보행자,여,36세,중상
264,2020011600100307,2020년 1월 16일 14시,목요일,세종특별자치시 세종특별자치시 부강면,중상사고,0,1,0,0,차대사람 - 차도통행중,안전운전불이행,포장 - 건조,맑음,기타 - 기타,화물,남,22세,상해없음,보행자,남,81세,중상
265,2020011800100086,2020년 1월 18일 06시,토요일,세종특별자치시 세종특별자치시 반곡동,중상사고,0,1,0,0,차대사람 - 횡단중,안전운전불이행,포장 - 건조,흐림,교차로 - 교차로횡단보도내,승용,남,53세,상해없음,보행자,여,65세,중상
266,2020012000100330,2020년 1월 20일 13시,월요일,세종특별자치시 세종특별자치시 조치원읍,중상사고,0,1,0,0,차대사람 - 횡단중,보행자보호의무위반,포장 - 건조,맑음,단일로 - 기타,승용,남,78세,상해없음,보행자,남,80세,중상
267,2020012200100012,2020년 1월 22일 00시,수요일,세종특별자치시 세종특별자치시 연동면,경상사고,0,0,1,0,차대사람 - 기타,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,건설기계,남,47세,상해없음,보행자,남,53세,경상
268,2020012200100310,2020년 1월 22일 14시,수요일,세종특별자치시 세종특별자치시 종촌동,경상사고,0,0,1,0,차대사람 - 횡단중,신호위반,포장 - 적설,비,교차로 - 교차로횡단보도내,승용,남,78세,상해없음,보행자,여,17세,경상
269,2020012500100241,2020년 1월 25일 17시,토요일,세종특별자치시 세종특별자치시 전의면,경상사고,0,0,1,0,차대사람 - 기타,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,승용,남,33세,상해없음,보행자,남,69세,경상
270,2020012800100374,2020년 1월 28일 17시,화요일,세종특별자치시 세종특별자치시 연서면,중상사고,0,1,0,0,차대사람 - 기타,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,화물,남,55세,상해없음,보행자,여,77세,중상
271,2020012900100240,2020년 1월 29일 13시,수요일,세종특별자치시 세종특별자치시 아름동,중상사고,0,1,0,0,차대사람 - 차도통행중,안전운전불이행,포장 - 건조,맑음,기타 - 기타,승용,남,41세,상해없음,보행자,여,7세,중상
